bank,addr,name,category,confidence,signal
60E0FC00,0x3735C,immo_post_unlock_response_2,OBD / UDS,1.000,name
60E1D400,0x373C2,immo_eeprom_write_request_01,OBD / UDS,1.000,name
60E0FC00,0x373FE,ModeB1UDSFunc,OBD / UDS,1.000,name
60E0FC00,0x374CE,afterImmo_6,OBD / UDS,1.000,name
60E1D400,0x374DE,fpu_threshold_state_coordinator_374DE,Math / FPU,1.000,name
60E0FC00,0x3753C,immo_rx_word_c296_store,OBD / UDS,0.400,assembly
60E1D400,0x375EC,math_configuration_375ec,Math / FPU,1.000,name
60E0FC00,0x375F4,immo_post_unlock_response_3,OBD / UDS,1.000,name
60E1D400,0x37650,counter_increment_validator_37650,Peripherals & ISR,1.000,name
60E0FC00,0x37698,immo_comm_state_aa_range_check,OBD / UDS,0.400,assembly
60E1D400,0x3769E,flag_checker_counter_handler_3769E,Peripherals & ISR,1.000,name
60E1D400,0x376E4,timer_counter_multiplier_logic_376E4,Peripherals & ISR,1.000,name
60E0FC00,0x3775C,immo_post_unlock_response_4,OBD / UDS,1.000,name
60E1D400,0x377C0,sensor_controller_377c0,Sensors,1.000,name
60E0FC00,0x377FE,immo_eeprom_read_00b1,OBD / UDS,0.400,assembly
60E0FC00,0x37854,afterImmo_5,OBD / UDS,1.000,name
60E0FC00,0x378D6,immo_unlock_rx_checksum_accum,OBD / UDS,0.500,assembly
60E1D400,0x378DA,immo_eeprom_write_request_09,OBD / UDS,1.000,name
60E1D400,0x37980,immo_eeprom_write_request_08,OBD / UDS,1.000,name
60E0FC00,0x379AC,immo_post_unlock_response_7,OBD / UDS,1.000,name
60E1D400,0x379FA,immo_eeprom_write_request_0e,OBD / UDS,1.000,name
60E0FC00,0x37A78,immo_e2_fault_mem_validate,OBD / UDS,0.500,assembly
60E1D400,0x37AB0,immo_eeprom_write_request_0f,OBD / UDS,1.000,name
60E1D400,0x37B2A,timer_encoder_setup_37B2A,Peripherals & ISR,1.000,name
60E1D400,0x37B70,math_register_37b70,Math / FPU,1.000,name
60E1D400,0x37B88,fuel_dispatcher_37b88,Fuel & Lambda,1.000,name
60E0FC00,0x37BDE,afterImmo_8,OBD / UDS,1.000,name
60E0FC00,0x37C66,uds_mode22_status_byte_c1ec_c290,OBD / UDS,1.000,name
60E0FC00,0x37C88,setImmoFault?,Faults & DTC,1.000,name
60E0FC00,0x37CE0,immo_e2_key_learn_state,Memory & CRC,0.400,assembly
60E1D400,0x37D4C,immo_post_unlock_response_1_a,OBD / UDS,1.000,name
60E1D400,0x37EBC,immo_post_unlock_response_2_a,OBD / UDS,1.000,name
60E0FC00,0x37FFC,e2_fault_mem_commit_main,Memory & CRC,0.600,assembly
60E1D400,0x3802E,afterImmo_6_a,OBD / UDS,1.000,name
60E0FC00,0x38104,e2_fault_mem_block_verify,Memory & CRC,0.500,assembly
60E1D400,0x38154,immo_post_unlock_response_3_a,OBD / UDS,1.000,name
60E1D400,0x382BC,immo_post_unlock_response_4_a,OBD / UDS,1.000,name
60E1D400,0x383B4,afterImmo_5_a,OBD / UDS,1.000,name
60E0FC00,0x383F8,E2IntoRAM?,Memory & CRC,1.000,name
60E1D400,0x3850C,immo_post_unlock_response_7_a,OBD / UDS,1.000,name
60E0FC00,0x385C4,writeToE2RAMArea_INDEX_ADDR_LEN,Memory & CRC,1.000,name
60E0FC00,0x38610,getFromE2_E2ADDR_RAMADDR_LEN,Memory & CRC,1.000,name
60E0FC00,0x386F4,e2_buf_c2aa_addr_get,Memory & CRC,0.700,assembly
60E0FC00,0x386FA,e2_shadow_c4b9_c4ba_init,Boot & Init,0.600,assembly
60E0FC00,0x3870A,e2_fault_mem_blank_ff_fill,Memory & CRC,0.700,assembly
60E1D400,0x3873E,afterImmo_8_a,OBD / UDS,1.000,name
60E0FC00,0x3879C,thunk_FUN_000386fa,Boot & Init,1.000,graph
60E0FC00,0x387A2,e2_fault_mem_verify_sr_protected,Memory & CRC,0.700,assembly
60E0FC00,0x387BA,e2_fault_mem_blank_sr_protected,Memory & CRC,0.700,assembly
60E1D400,0x387C6,mem_bitfield_387c6,Memory & CRC,1.000,name
60E0FC00,0x387E8,can41TXPack,CAN Bus,1.000,name
60E0FC00,0x38838,thunk_FUN_000388b4,CAN Bus,1.000,graph
60E0FC00,0x3883C,CAN47RX_Main,CAN Bus,1.000,name
60E1D400,0x38840,diag_filter_init_can_processor_38840,Faults & DTC,1.000,name
60E0FC00,0x38870,can47RXunpack,CAN Bus,1.000,name
60E0FC00,0x388AA,fault_word_copy_c4e0_to_c4de,CAN Bus,0.600,assembly
60E0FC00,0x388B4,fault_cell_c4d4_from_6d487,CAN Bus,0.700,assembly
60E0FC00,0x388BE,fault_confirm_counter_c4d4,Faults & DTC,0.700,assembly
60E0FC00,0x38918,float_copy_aa74_to_c50c,Math / FPU,0.700,assembly
60E0FC00,0x38922,float_2dlookup_a9fc_to_c518_c51a,Math / FPU,0.600,assembly
60E0FC00,0x3894E,float_filter_2dlookup_c50c,Math / FPU,0.500,assembly
60E0FC00,0x38AB6,sensor_temp_lookup_ratio_calc,Sensors,1.000,name
60E1D400,0x38B5C,priority_check_can_config_38B5C,CAN Bus,1.000,name
60E0FC00,0x38B7E,counter_inc_c51c_cond_a428,Other / Unclassified,0.000,none
60E0FC00,0x38BF4,speed_alt_cond_counter_inc,Other / Unclassified,0.000,none
60E0FC00,0x38C2C,float_state_accum_c522,Math / FPU,0.400,assembly
60E1D400,0x38C64,multi_state_can_message_router_38C64,CAN Bus,1.000,name
60E0FC00,0x38E1C,dtc_report_17_from_c520_c521,Faults & DTC,0.700,assembly
60E0FC00,0x38E5C,tire_size_checksum_init_chain,Sensors,1.000,name
60E0FC00,0x38E70,FUNC_valueInits_MAYBE?,Boot & Init,1.000,name
60E1D400,0x38F58,diag_bounds_38f58,Memory & CRC,1.000,name
60E0FC00,0x39040,sr_protected_init_chain_498d8,Boot & Init,0.600,assembly
60E0FC00,0x3905A,dealsWithFuelCutSetting,Fuel & Lambda,1.000,name
60E1D400,0x39124,writeToE2RAMArea_INDEX_ADDR_LEN,Memory & CRC,1.000,name
60E1D400,0x39170,getFromE2_E2ADDR_RAMADDR_LEN,Memory & CRC,1.000,name
60E0FC00,0x39210,setupFuelingVariables,Fuel & Lambda,1.000,name
60E1D400,0x39254,math_register_39254,Math / FPU,1.000,name
60E0FC00,0x39258,sr_protected_call_4d3da,Peripherals & ISR,0.700,assembly
60E1D400,0x3926A,memory_init_can_transmit_3926A,CAN Bus,1.000,name
60E0FC00,0x39270,evapRelated,Fuel & Lambda,1.000,name
60E1D400,0x392FC,trampoline_vdi_address_getter_392fc,Throttle & Torque,1.000,name
60E0FC00,0x39342,sr_protected_throttle_chain,Throttle & Torque,0.500,assembly
60E1D400,0x39348,can41TXPack,CAN Bus,1.000,name
60E1D400,0x39398,trampoline_copy_byte_from_rom_39398,Memory & CRC,1.000,name
60E1D400,0x3939C,CAN47RX_Main,CAN Bus,1.000,name
60E1D400,0x393D0,can47RXunpack,CAN Bus,1.000,name
60E0FC00,0x393DE,calculateKnockSensorStatus,Ignition & Knock,1.000,name
60E1D400,0x3940A,copy_word_0xFFFFFC534_3940A,Memory & CRC,1.000,name
60E1D400,0x39414,copy_byte_from_rom_39414,Memory & CRC,1.000,name
60E1D400,0x3941E,isr_decrement_3941e,Peripherals & ISR,1.000,name
60E1D400,0x39478,fpu_register_copy_39478,Math / FPU,1.000,name
60E1D400,0x3948E,fpu_normalize_and_accumulate_3948E,Math / FPU,1.000,name
60E1D400,0x394DA,fpu_compare_and_mac_394da,Math / FPU,1.000,name
60E0FC00,0x394FC,faultDetermination?,Faults & DTC,1.000,name
60E1D400,0x3950A,fpu_multiply_accumulate_with_threshold_3950A,Math / FPU,1.000,name
60E1D400,0x395EA,fpu_conditional_accumulate_395EA,Math / FPU,1.000,name
60E1D400,0x3968C,fpu_saturated_multiply_3968c,Math / FPU,1.000,name
60E1D400,0x39722,fpu_multiply_compare_39722,Math / FPU,1.000,name
60E1D400,0x3975E,counter_update_3975e,Peripherals & ISR,1.000,name
60E1D400,0x397EC,saturated_counter_conditional_397ec,Peripherals & ISR,1.000,name
60E1D400,0x39846,check_coolant_threshold_39846,Sensors,1.000,name
60E1D400,0x3985E,check_max_injection_threshold_3985E,Fuel & Lambda,1.000,name
60E1D400,0x39876,error_threshold_monitor_39876,Faults & DTC,1.000,name
60E1D400,0x398A8,fuel_injection_control_callback_398A8,Fuel & Lambda,1.000,name
60E0FC00,0x398F4,sr_protected_float_3894e,Math / FPU,0.600,assembly
60E0FC00,0x39938,faultRelated??,Faults & DTC,1.000,name
60E1D400,0x39A54,fuel_injection_calibration_39a54,Fuel & Lambda,1.000,name
60E1D400,0x39C0A,fuel_cut_control_39C0A,Fuel & Lambda,1.000,name
60E1D400,0x39C36,rtos_dispatch_39c36,RTOS,1.000,name
60E1D400,0x39C84,signal_chain_dispatcher_39c84,Ignition & Knock,1.000,name
60E1D400,0x39C98,fuel_dispatcher_39c98,Fuel & Lambda,1.000,name
60E1D400,0x39E56,initialization_handler_39e56,Boot & Init,1.000,name
60E1D400,0x39E70,peripheral_init_dispatcher_39e70,Boot & Init,1.000,name
60E0FC00,0x39F00,fault_update_chain_4e56c,Faults & DTC,0.500,assembly
60E1D400,0x3A01C,calibration_task_dispatcher_3a01c,RTOS,1.000,name
60E1D400,0x3A064,evapRelated,Fuel & Lambda,1.000,name
60E0FC00,0x3A0C8,fuel_level_timer_task,Fuel & Lambda,1.000,name
60E0FC00,0x3A10A,aux_sensor_task_iat_tire,Sensors,1.000,name
60E1D400,0x3A130,diagnostic_task_dispatcher_3a130,Faults & DTC,1.000,name
60E0FC00,0x3A164,null_sr_wrapper,Ignition & Knock,0.800,assembly
60E0FC00,0x3A174,fuel_cut_reset_irq_guard,Fuel & Lambda,1.000,name
60E1D400,0x3A18A,fuel_ignition_task_dispatcher_3a18a,Fuel & Lambda,1.000,name
60E0FC00,0x3A18C,sr_protected_chain_4b4e0,Peripherals & ISR,0.600,assembly
60E0FC00,0x3A1AA,init_chain_45242_515f0,Ignition & Knock,0.500,assembly
60E1D400,0x3A1CC,interrupt_handler_dispatcher_3a1cc,Peripherals & ISR,1.000,name
60E1D400,0x3A2F8,fuel_dispatcher_3a2f8,Fuel & Lambda,1.000,name
60E0FC00,0x3A384,MPUCall?,Memory & CRC,0.912,graph
60E0FC00,0x3A4F0,flag_gate_dfa0_then_168a0,Sensors,0.500,assembly
60E0FC00,0x3A520,diag_reg_sync_f746_f754_from_cdb3_cdb4,OBD / UDS,0.600,assembly
60E0FC00,0x3A586,rtos_task_state_switch_c528,RTOS,1.000,name
60E0FC00,0x3A600,float_c534_init_one,Boot & Init,0.800,assembly
60E0FC00,0x3A608,fault_threshold_monitor_c546,Faults & DTC,0.500,assembly
60E0FC00,0x3A6B6,fault_confirm_counter_c53e,Faults & DTC,0.600,assembly
60E1D400,0x3A6EA,task_scheduler_high_priority_3A6EA,RTOS,1.000,name
60E0FC00,0x3A74A,fault_monitor_dtc_2a_report,Faults & DTC,0.600,assembly
60E1D400,0x3A764,fuel_dispatcher_3a764,Fuel & Lambda,1.000,name
60E0FC00,0x3A80A,fault_ref_float_c534_update,Faults & DTC,0.500,assembly
60E0FC00,0x3A8F2,setupLambdaForCatTempModel,Fuel & Lambda,1.000,name
60E0FC00,0x3A8FC,dtc_report_2a_from_c542_c543,Faults & DTC,0.700,assembly
60E0FC00,0x3A970,fault_monitor_dtc_71_72_report,Faults & DTC,0.600,assembly
60E0FC00,0x3AAFC,fault_monitor_dtc_73_74_report,Faults & DTC,0.600,assembly
60E0FC00,0x3AC8A,dtc_0x71_0x72_report,Faults & DTC,0.900,assembly
60E1D400,0x3ACF0,task_scheduler_medium_priority_3ACF0,RTOS,1.000,name
60E0FC00,0x3AD00,dtc_0x73_0x74_report,Faults & DTC,0.900,assembly
60E0FC00,0x3AD68,dtc_0x07_0x08_monitor_debounce,Faults & DTC,0.900,assembly
60E1D400,0x3AE90,priority_task_b_3ae90,RTOS,1.000,name
60E0FC00,0x3AECC,dtc_0x07_0x08_report,Faults & DTC,0.900,assembly
60E1D400,0x3AED8,priority_task_c_3aed8,RTOS,1.000,name
60E0FC00,0x3AF3C,dtc_0x37_monitor_debounce,Faults & DTC,0.900,assembly
60E1D400,0x3AF7E,monitor_task_dispatcher_3af7e,RTOS,1.000,name
60E0FC00,0x3B0A8,dtc_0x38_monitor_debounce,Faults & DTC,0.900,assembly
60E1D400,0x3B14C,sensor_fault_handler_3b14c,Faults & DTC,1.000,name
60E0FC00,0x3B20A,dtc_0x37_report,Faults & DTC,0.900,assembly
60E0FC00,0x3B236,dtc_0x38_report,Faults & DTC,0.900,assembly
60E0FC00,0x3B284,fault_bit800_copy_cf90_cf91,Faults & DTC,0.700,assembly
60E0FC00,0x3B2A4,fuel_fault_latch_c583,Fuel & Lambda,0.700,assembly
60E1D400,0x3B2D4,adaptive_control_task_3b2d4,RTOS,1.000,name
60E0FC00,0x3B2E2,lambda_range_check_latch,Fuel & Lambda,0.700,assembly
60E1D400,0x3B33A,watchdog_handler_3b33a,RTOS,1.000,name
60E0FC00,0x3B344,lambda_fault_debounce_counters,Fuel & Lambda,0.700,assembly
60E1D400,0x3B3B4,diag_heartbeat_3b3b4,Faults & DTC,1.000,name
60E1D400,0x3B3BC,dtc_snapshot_manager_3b3bc,Faults & DTC,1.000,name
60E0FC00,0x3B460,lambda_fault_status_threshold_eval,Fuel & Lambda,0.700,assembly
60E1D400,0x3B46A,error_recovery_handler_3b46a,Faults & DTC,1.000,name
60E1D400,0x3B4FE,sensor_validation_task_3b4fe,Sensors,1.000,name
60E0FC00,0x3B544,evap_fault_0x2e_cond_eval,Fuel & Lambda,1.000,name
60E1D400,0x3B5BE,motor_control_task_3b5be,RTOS,1.000,name
60E0FC00,0x3B5E6,evap_fault_status_update_0x2e,Fuel & Lambda,1.000,name
60E0FC00,0x3B628,fault_ram_copy_79748_c58c,Boot & Init,0.900,assembly
60E0FC00,0x3B648,fuel_voltage_dtc_0a_0b_monitor,Faults & DTC,0.700,assembly
60E1D400,0x3B6A6,trampoline_fpu_flag_reset_3b6a6,Boot & Init,1.000,name
60E1D400,0x3B6B0,sensor_dispatcher_3b6b0,Sensors,1.000,name
60E0FC00,0x3B81E,fuel_dtc_0x09_monitor_debounce,Faults & DTC,0.700,assembly
60E1D400,0x3B8B0,fuel_calc_processor_3b8b0,Fuel & Lambda,1.000,name
60E0FC00,0x3B998,fault_counter_inc_saturate_c58f,Faults & DTC,0.900,assembly
60E0FC00,0x3B9AE,dtc_0x09_report,Faults & DTC,0.900,assembly
60E0FC00,0x3B9DA,dtc_0a_0b_report,Faults & DTC,0.900,assembly
60E1D400,0x3BA3E,injection_timing_calc_3BA3E,Fuel & Lambda,1.000,name
60E0FC00,0x3BA48,fault_ram_snapshot_79712_c5a4,Boot & Init,0.900,assembly
60E0FC00,0x3BA90,fault_float_cells_87xx_init,Faults & DTC,1.000,name
60E1D400,0x3BAB4,base_fuel_calc_3BAD4,Fuel & Lambda,1.000,name
60E0FC00,0x3BAB6,checksummed_float_verify_870c,Math / FPU,0.900,assembly
60E0FC00,0x3BAD4,sensor_float_calib_range_monitor,Faults & DTC,0.400,assembly
60E1D400,0x3BB1C,temp_compensation_3BC0E,Sensors,1.000,name
60E0FC00,0x3BC1C,setFuelingRequestPointer,Fuel & Lambda,1.000,name
60E1D400,0x3BC80,rpm_limiter_calc_3bc80,Rev Limit,1.000,name
60E0FC00,0x3BC88,fuel_request_fault_fallback_update,Fuel & Lambda,1.000,name
60E1D400,0x3BCF0,fuel_correction_3bcf0,Fuel & Lambda,1.000,name
60E0FC00,0x3BD3A,fuelLevelRelated,Fuel & Lambda,1.000,name
60E0FC00,0x3BE1E,fuel_level_sensor_fault_eval,Fuel & Lambda,0.700,assembly
60E1D400,0x3BE5C,fuel_cut_logic_3BF70,Fuel & Lambda,1.000,name
60E1D400,0x3BFBE,speed_limiter_control_3BFE0,Rev Limit,1.000,name
60E1D400,0x3BFEA,gear_detection_3BFEA,Throttle & Torque,1.000,name
60E0FC00,0x3BFF8,sensor_dtc_0x34_monitor_cal_store,Faults & DTC,0.700,assembly
60E1D400,0x3C038,oil_pressure_check_3C038,Oil Metering,1.000,name
60E1D400,0x3C058,knock_sensor_proc_3C06C,Ignition & Knock,1.000,name
60E1D400,0x3C096,diag_detonation_3c096,Faults & DTC,1.000,name
60E0FC00,0x3C0BA,dtc_status_combine_c5b5_c5b6,Faults & DTC,0.700,assembly
60E1D400,0x3C0F8,idle_control_motor_3C1D8,Idle Control,1.000,name
60E0FC00,0x3C154,dtc_status_combine_c5b7_c5b8,Faults & DTC,0.700,assembly
60E0FC00,0x3C194,fuel_level_dtc_56_57_monitor,Fuel & Lambda,0.700,assembly
60E1D400,0x3C214,iat_sensor_3C214,Sensors,1.000,name
60E1D400,0x3C2F8,filter_process_3C2F8,Math / FPU,1.000,name
60E0FC00,0x3C370,dtc_0x34_report,Faults & DTC,0.900,assembly
60E1D400,0x3C39A,rtos_accumulator_3c39a,RTOS,1.000,name
60E0FC00,0x3C39C,dtc_35_36_56_57_report,Faults & DTC,0.900,assembly
60E1D400,0x3C3DC,diag_threshold_3c3dc,Faults & DTC,1.000,name
60E1D400,0x3C3FC,throttle_control_logic_3c544,Throttle & Torque,1.000,name
60E0FC00,0x3C45C,fault_byte_copy_7970c_c5c4,Boot & Init,0.900,assembly
60E0FC00,0x3C466,dtc_0x3d_monitor_counter,Faults & DTC,0.700,assembly
60E0FC00,0x3C4E2,dtc_0x3d_report,Faults & DTC,0.900,assembly
60E0FC00,0x3C528,sensor_byte_copy_79706_c5ca,Sensors,0.900,assembly
60E0FC00,0x3C53A,diag_fault_24_flag_eval_c5cb_c5cc,Faults & DTC,1.000,name
60E0FC00,0x3C558,sensor_plausibility_monitor_c5c8,Sensors,0.700,assembly
60E1D400,0x3C5D2,diag_check_service_3c702,Faults & DTC,1.000,name
60E0FC00,0x3C688,dtc_0x24_report,Faults & DTC,0.900,assembly
60E0FC00,0x3C6B4,sensor_flag_copy_79707_c5cd,Sensors,0.900,assembly
60E0FC00,0x3C6E0,sensor_ad74_dtc_0c_0d_monitor,Sensors,0.700,assembly
60E1D400,0x3C74C,setup_handler_3C74C,Faults & DTC,0.4,assembly
60E1D400,0x3C762,fuel_control_3c762,Fuel & Lambda,1.000,name
60E1D400,0x3C78E,rtos_feedback_3c78e,RTOS,1.000,name
60E0FC00,0x3C7F8,sensor_ad74_dtc_0c_0d_monitor_b,Sensors,0.700,assembly
60E1D400,0x3C7FC,initialization_3C7FC,Boot & Init,1.000,name
60E1D400,0x3C844,parameter_setup_3C844,Memory & CRC,1.000,name
60E1D400,0x3C86A,system_task_dispatch_3c880,RTOS,1.000,name
60E1D400,0x3C888,diag_clamp_3c888,Faults & DTC,1.000,name
60E0FC00,0x3C936,dtc_0c_0d_report,Faults & DTC,0.900,assembly
60E0FC00,0x3C992,adcVoltageOutOfRangeCheck?,Sensors,1.000,name
60E1D400,0x3C9D0,setFuelingRequestPointer,Fuel & Lambda,1.000,name
60E0FC00,0x3C9D4,sensor_ae38_dtc_0f_10_monitor,Faults & DTC,0.700,assembly
60E1D400,0x3CA3C,signal_filter_update_3cae6,Ignition & Knock,1.000,name
60E1D400,0x3CAEE,fpu_calc_filter_3cb60,Math / FPU,1.000,name
60E0FC00,0x3CB04,sensor_ae38_dtc_0f_10_monitor_b,Faults & DTC,0.700,assembly
60E1D400,0x3CBD2,isr_update_3cbd2,Peripherals & ISR,1.000,name
60E0FC00,0x3CC42,dual_sensor_diff_dtc_0x0e_monitor,Faults & DTC,0.400,assembly
60E1D400,0x3CDAC,fpu_fault_calc_3ce5e,Faults & DTC,1.000,name
60E0FC00,0x3CE22,checkTimers,Peripherals & ISR,1.000,name
60E0FC00,0x3CE48,dtc_0x0e_report,Faults & DTC,0.900,assembly
60E1D400,0x3CE6E,range_limiter_3CE6E,Rev Limit,1.000,name
60E0FC00,0x3CE74,dtc_0f_10_report,Faults & DTC,0.900,assembly
60E0FC00,0x3CF00,sensor_float_range_flag_c5dc_c5dd,Faults & DTC,0.900,assembly
60E1D400,0x3CF08,isr_config_3cf08,Peripherals & ISR,1.000,name
60E0FC00,0x3CF3C,sensor_a9f4_dtc_11_12_monitor,Faults & DTC,0.700,assembly
60E1D400,0x3CF48,diag_flow_control_3d0d2,Faults & DTC,1.000,name
60E0FC00,0x3D054,sensor_a9f4_dtc_11_12_monitor_b,Faults & DTC,0.700,assembly
60E1D400,0x3D124,sensor_encoder_3d124,Sensors,1.000,name
60E1D400,0x3D150,param_validate_3d192,Memory & CRC,1.000,name
60E0FC00,0x3D192,dtc_11_12_report,Faults & DTC,0.900,assembly
60E0FC00,0x3D1EE,sensor_float_range_flag_c5eb_c5ec,Faults & DTC,0.900,assembly
60E1D400,0x3D210,copy_rom_to_ram_ram_addr_3D210,Memory & CRC,1.000,name
60E1D400,0x3D21A,memory_loader_3D21A,Memory & CRC,1.000,name
60E0FC00,0x3D244,init_temp_range_limits_c5f4_c5f8,Boot & Init,0.700,assembly
60E0FC00,0x3D25E,iat_air_density_plausibility,Fuel & Lambda,0.400,assembly
60E1D400,0x3D296,checksum_validator_3D296,Memory & CRC,1.000,name
60E1D400,0x3D2DC,flash_handler_3D2DC,Memory & CRC,1.000,name
60E1D400,0x3D2EE,eeprom_controller_3D2EE,Memory & CRC,1.000,name
60E1D400,0x3D30C,state_machine_3d3f4,Sensors,0.850,cal
60E1D400,0x3D43C,mem_controller_3d43c,Memory & CRC,1.000,name
60E1D400,0x3D468,flow_validator_3d46c,Sensors,0.850,cal
60E1D400,0x3D494,error_bound_check_3d568,Faults & DTC,1.000,name
60E0FC00,0x3D4D0,store_float_c5f8,Math / FPU,0.400,assembly
60E0FC00,0x3D502,dtc_0x15_0x16_report,Faults & DTC,0.900,assembly
60E0FC00,0x3D59C,iat_air_density_correction,Sensors,1.000,name
60E1D400,0x3D5AC,diag_update_flags_3d680,Faults & DTC,1.000,name
60E1D400,0x3D6EA,module_init_3D6EA,Boot & Init,1.000,name
60E0FC00,0x3D70C,copy_shadow_cells_c608_c614,Boot & Init,0.400,assembly
60E0FC00,0x3D726,alternator_current_delta_c608,Sensors,1.000,name
60E0FC00,0x3D73A,dtc_0x49_monitor_debounce,Faults & DTC,0.900,assembly
60E1D400,0x3D746,state_dispatch_3d76e,Sensors,0.850,cal
60E1D400,0x3D788,diag_boundary_3d788,Faults & DTC,1.000,name
60E1D400,0x3D8B0,limit_saturate_3d9ea,Rev Limit,1.000,name
60E0FC00,0x3D8DC,dtc_0x49_condition_check,Faults & DTC,0.700,assembly
60E0FC00,0x3D920,copy_byte_c618,Boot & Init,0.400,assembly
60E0FC00,0x3D92A,dtc_0x39_debounce_counter,Faults & DTC,0.400,assembly
60E0FC00,0x3D96E,dtc_0x39_monitor_debounce,Faults & DTC,0.900,assembly
60E1D400,0x3D9EE,sensor_delta_monitor_flags,Sensors,1.000,name
60E0FC00,0x3DA44,dtc_0x39_report,Faults & DTC,0.900,assembly
60E0FC00,0x3DA78,copy_ram_bytes_c61c_c623,Boot & Init,0.400,assembly
60E0FC00,0x3DA9A,dtc_0x4b_monitor_debounce,Faults & DTC,0.900,assembly
60E1D400,0x3DAE4,isr_reporter_3dae4,Peripherals & ISR,1.000,name
60E1D400,0x3DAFA,diag_health_3dafa,Faults & DTC,1.000,name
60E1D400,0x3DB26,dtc_status_write_pair_0f16,Faults & DTC,1.000,name
60E1D400,0x3DB82,fuel_table_lookup_compare_3DB82,Fuel & Lambda,1.000,name
60E0FC00,0x3DBB4,dtc_0x4a_monitor_debounce,Faults & DTC,0.900,assembly
60E1D400,0x3DBCC,diag_safety_3dbcc,Faults & DTC,1.000,name
60E0FC00,0x3DCA4,dtc_0x4b_report,Faults & DTC,0.900,assembly
60E1D400,0x3DCE4,fault_verify_3ddc0,Faults & DTC,1.000,name
60E0FC00,0x3DCFC,dtc_0x4a_report,Faults & DTC,0.900,assembly
60E0FC00,0x3DD34,copy_ram_bytes_c62a_c62b,Boot & Init,0.400,assembly
60E0FC00,0x3DD46,check_status_bit_c633,Fuel & Lambda,0.400,assembly
60E0FC00,0x3DD66,dtc_0x47_0x48_monitor_debounce,Faults & DTC,0.900,assembly
60E1D400,0x3DE22,diag_validator_3de22,Faults & DTC,1.000,name
60E1D400,0x3DE7E,mode_handler_3DE7E,Other / Unclassified,0.000,none
60E1D400,0x3DED4,uds_request_3ded4,OBD / UDS,1.000,name
60E0FC00,0x3DEDC,dtc_0x58_monitor_debounce,Faults & DTC,0.900,assembly
60E1D400,0x3DEEE,ign_processor_3deee,Ignition & Knock,1.000,name
60E0FC00,0x3DFE2,dtc_0x58_report,Faults & DTC,0.900,assembly
60E0FC00,0x3E00E,dtc_0x47_0x48_report,Faults & DTC,0.900,assembly
60E0FC00,0x3E07C,byte_change_flag_c634_latch,Other / Unclassified,0.000,none
60E0FC00,0x3E0AC,floatDivideDiv0errCheck_SIG_DIVISOR,Math / FPU,1.000,name
60E0FC00,0x3E0DC,read_value_8bit_redundant,Memory & CRC,1.000,name
60E0FC00,0x3E11C,read_value_16bit_redundant,Memory & CRC,1.000,name
60E1D400,0x3E134,error_handler_3E134,Faults & DTC,1.000,name
60E0FC00,0x3E15C,read_value_32bit_redundant,Memory & CRC,1.000,name
60E1D400,0x3E166,diag_validation_3e166,Faults & DTC,1.000,name
60E0FC00,0x3E1AA,readValue_float_DEFAULTVAL_ADDRESS,Faults & DTC,1.000,name
60E1D400,0x3E1F8,uds_protocol_3e1f8,OBD / UDS,1.000,name
60E0FC00,0x3E208,updateMemoryAtAddress_16bit_ADDR_VAL,Memory & CRC,1.000,name
60E0FC00,0x3E218,updateMemoryAtAddress_32bit_ADDR_VAL,Memory & CRC,1.000,name
60E0FC00,0x3E258,updateMemoryAtAddress_float_VAL_ADDR,Memory & CRC,1.000,name
60E0FC00,0x3E29E,validateAddressCopy_8bit_ADDRESS??,Memory & CRC,1.000,name
60E0FC00,0x3E2DA,validateAddressCopy_16bit_ADDRESS??,Memory & CRC,1.000,name
60E0FC00,0x3E330,validateAddressCopy_32bit_ADDRESS??,Memory & CRC,1.000,name
60E1D400,0x3E36C,message_parser_3E36C,CAN Bus,1.000,name
60E1D400,0x3E386,uds_command_3e386,OBD / UDS,1.000,name
60E0FC00,0x3E38A,validateAddressCopy_float_ADDRESS??,Math / FPU,1.000,name
60E1D400,0x3E39A,diag_response_3e39a,Faults & DTC,1.000,name
60E0FC00,0x3E3F0,setMemInsideFUNCto1,Faults & DTC,1.000,graph
60E0FC00,0x3E3F8,sr_guarded_ram_init_c638,Memory & CRC,0.700,assembly
60E1D400,0x3E510,diag_encoder_3e510,Faults & DTC,1.000,name
60E1D400,0x3E53C,mem_header_3e53c,Memory & CRC,1.000,name
60E1D400,0x3E580,mem_checker_3e580,Memory & CRC,1.000,name
60E1D400,0x3E58A,o2_boost_cond_timer_countdown,Fuel & Lambda,1.000,name
60E0FC00,0x3E5A8,SetMemoryNotValid2??,Memory & CRC,1.000,name
60E0FC00,0x3E5B0,sr_guarded_ram_init_registration,Memory & CRC,0.700,assembly
60E1D400,0x3E5CE,fuel_o2_warmup_condition,Fuel & Lambda,1.000,name
60E1D400,0x3E6A4,offset_calculator_3E6A4,Faults & DTC,0.4,assembly
60E1D400,0x3E6D8,scale_converter_3E6D8,Math / FPU,1.000,name
60E1D400,0x3E6FA,complex_calc_3E6FA,Other / Unclassified,0.000,none
60E0FC00,0x3E78C,sensor_plausibility_check,Faults & DTC,0.400,assembly
60E0FC00,0x3E7B0,sensor_plausibility_check_c64a,Faults & DTC,0.700,assembly
