addr,name,source,flag
0x035202,ImmoMain,USER_DEFINED,USER_DEFINED
0x03537c,ImmoIdleFcn,USER_DEFINED,USER_DEFINED
0x035432,ImmoWaitForKey,USER_DEFINED,USER_DEFINED
0x035588,ImmoKeyRXd,USER_DEFINED,USER_DEFINED
0x035662,ImmoCalculateSeedResult,USER_DEFINED,USER_DEFINED
0x035782,ImmoStateGoodFunc,USER_DEFINED,USER_DEFINED
0x0358ce,ImmoStateInvalidKey,USER_DEFINED,USER_DEFINED
0x035978,ImmoStateReadyToDriveEngineOff,USER_DEFINED,USER_DEFINED
0x0359e4,ImmoGoodStateSet?,USER_DEFINED,USER_DEFINED
0x035a58,ImmoBadStateSet?,USER_DEFINED,USER_DEFINED
0x035a76,immo_related??,USER_DEFINED,USER_DEFINED
0x035aee,ImmoGetSeed,USER_DEFINED,USER_DEFINED
0x035bfc,calculateImmoSeed,USER_DEFINED,USER_DEFINED
0x035d10,ImmoGetCANData,USER_DEFINED,USER_DEFINED
0x035e58,setImmoCANTXData,USER_DEFINED,USER_DEFINED
0x035f9c,Immo_Keygen_related_ADC,USER_DEFINED,USER_DEFINED
0x036076,loadDatafromE2intoRAM?,USER_DEFINED,USER_DEFINED
0x0360bc,getDataFromE2RAM,USER_DEFINED,USER_DEFINED
0x0361ac,updateE2RAMBasedOnInput,USER_DEFINED,USER_DEFINED
0x036456,writeToE2RAMAreaTHUNK_INDEX_ADDR_LEN,USER_DEFINED,USER_DEFINED
0x0365c0,ImmoUpdateRelated,USER_DEFINED,USER_DEFINED
0x036684,checkImmoStatus?,USER_DEFINED,USER_DEFINED
0x037028,afterImmoMain,USER_DEFINED,USER_DEFINED
0x0371ec,afterImmo_1,USER_DEFINED,USER_DEFINED
0x03735c,afterImmo_2,USER_DEFINED,USER_DEFINED
0x0373fe,ModeB1UDSFunc,USER_DEFINED,USER_DEFINED
0x0374ce,afterImmo_6,USER_DEFINED,USER_DEFINED
0x0375f4,afterImmo_3,USER_DEFINED,USER_DEFINED
0x03775c,afterImmo_4,USER_DEFINED,USER_DEFINED
0x037854,afterImmo_5,USER_DEFINED,USER_DEFINED
0x0379ac,afterImmo_7,USER_DEFINED,USER_DEFINED
0x037bde,afterImmo_8,USER_DEFINED,USER_DEFINED
0x037c88,setImmoFault?,USER_DEFINED,USER_DEFINED
0x0383f8,E2IntoRAM?,USER_DEFINED,USER_DEFINED
0x0385c4,writeToE2RAMArea_INDEX_ADDR_LEN,USER_DEFINED,USER_DEFINED
0x038610,getFromE2_E2ADDR_RAMADDR_LEN,USER_DEFINED,USER_DEFINED
0x03879c,thunk_FUN_000386fa,DEFAULT,heuristic
0x0387e8,can41TXPack,USER_DEFINED,USER_DEFINED
0x038838,thunk_FUN_000388b4,DEFAULT,heuristic
0x03883c,CAN47RX_Main,USER_DEFINED,USER_DEFINED
0x038870,can47RXunpack,USER_DEFINED,USER_DEFINED
0x038e70,FUNC_valueInits_MAYBE?,USER_DEFINED,USER_DEFINED
0x039040,fuelingInits,USER_DEFINED,USER_DEFINED
0x03905a,dealsWithFuelCutSetting,USER_DEFINED,USER_DEFINED
0x039210,setupFuelingVariables,USER_DEFINED,USER_DEFINED
0x039258,filterECMVoltage_func,USER_DEFINED,USER_DEFINED
0x039270,evapRelated,USER_DEFINED,USER_DEFINED
0x039342,readFaultStatus,USER_DEFINED,USER_DEFINED
0x0393de,calculateKnockSensorStatus,USER_DEFINED,USER_DEFINED
0x0394fc,faultDetermination?,USER_DEFINED,USER_DEFINED
0x039938,faultRelated??,USER_DEFINED,USER_DEFINED
0x039f00,faultStuff2,USER_DEFINED,USER_DEFINED
0x03a384,MPUCall?,USER_DEFINED,USER_DEFINED
0x03a8f2,setupLambdaForCatTempModel,USER_DEFINED,USER_DEFINED
0x03bc1c,setFuelingRequestPointer,USER_DEFINED,USER_DEFINED
0x03bd3a,fuelLevelRelated,USER_DEFINED,USER_DEFINED
0x03bff8,fuelLevelSensorFaultEval,USER_DEFINED,USER_DEFINED
0x03c992,adcVoltageOutOfRangeCheck?,USER_DEFINED,USER_DEFINED
0x03ce22,checkTimers,USER_DEFINED,USER_DEFINED
0x03e0ac,floatDivideDiv0errCheck_SIG_DIVISOR,USER_DEFINED,USER_DEFINED
0x03e0dc,readValue_8bit_ADDRESS_VAL,USER_DEFINED,USER_DEFINED
0x03e11c,readValue_16bit_ADDRESS_VAL,USER_DEFINED,USER_DEFINED
0x03e15c,readValue_32bit_ADDRESS_VAL,USER_DEFINED,USER_DEFINED
0x03e1aa,readValue_float_DEFAULTVAL_ADDRESS,USER_DEFINED,USER_DEFINED
0x03e1f8,updateMemoryAtAddress_8bit_ADDR_VAL,USER_DEFINED,USER_DEFINED
0x03e208,updateMemoryAtAddress_16bit_ADDR_VAL,USER_DEFINED,USER_DEFINED
0x03e218,updateMemoryAtAddress_32bit_ADDR_VAL,USER_DEFINED,USER_DEFINED
0x03e258,updateMemoryAtAddress_float_VAL_ADDR,USER_DEFINED,USER_DEFINED
0x03e29e,validateAddressCopy_8bit_ADDRESS??,USER_DEFINED,USER_DEFINED
0x03e2da,validateAddressCopy_16bit_ADDRESS??,USER_DEFINED,USER_DEFINED
0x03e330,validateAddressCopy_32bit_ADDRESS??,USER_DEFINED,USER_DEFINED
0x03e38a,validateAddressCopy_float_ADDRESS??,USER_DEFINED,USER_DEFINED
0x03e3f0,setMemInsideFUNCto1,USER_DEFINED,USER_DEFINED
0x03e5a8,SetMemoryNotValid2??,USER_DEFINED,USER_DEFINED
0x03e93a,catTempRelated?,USER_DEFINED,USER_DEFINED
0x03eaba,coolantTempModelBooleans,USER_DEFINED,USER_DEFINED
0x03eafc,calcEstimatedCatTemp,USER_DEFINED,USER_DEFINED
0x03ed02,getCatTempConditional,USER_DEFINED,USER_DEFINED
0x03ed2a,getCatTempConditional2,USER_DEFINED,USER_DEFINED
0x03ed52,catTempShit,USER_DEFINED,USER_DEFINED
0x03ee12,getCatTempInRange,USER_DEFINED,USER_DEFINED
0x03f0d6,catTempRelated,USER_DEFINED,USER_DEFINED
0x03f108,thunk_FUN_0003e89c,DEFAULT,heuristic
0x03f158,pcmBoardTempADCtoVolts,USER_DEFINED,USER_DEFINED
0x03fe44,initLambdaValues,USER_DEFINED,USER_DEFINED
0x0410aa,o2HeaterFaultCheck,USER_DEFINED,USER_DEFINED
0x041198,conditionalFuelingFaultSomething,USER_DEFINED,USER_DEFINED
0x041a40,lambdaRelated,USER_DEFINED,USER_DEFINED
0x042050,rearO2HeaterCircuitFaultCheck,USER_DEFINED,USER_DEFINED
0x04219c,updateRearO2HeaterCircuitFaultStatus,USER_DEFINED,USER_DEFINED
0x042230,calculateThrottlePercentDuringLift,USER_DEFINED,USER_DEFINED
0x042296,calculateDriverConditions,USER_DEFINED,USER_DEFINED
0x042330,liftoffRelated??,USER_DEFINED,USER_DEFINED
0x04244c,throttleLiftCountersandConditions,USER_DEFINED,USER_DEFINED
0x0424ac,vehicleSpeedRelatedSOmething,USER_DEFINED,USER_DEFINED
0x0425a2,getTransientLoadFuelCutThresholds,USER_DEFINED,USER_DEFINED
0x0426c2,setLoadandRPM,USER_DEFINED,USER_DEFINED
0x04272a,engineLoad2ndOrderLowPass,USER_DEFINED,USER_DEFINED
0x042934,calculatedEngineAccelerationFiltered,USER_DEFINED,USER_DEFINED
0x0429bc,getEngineSpeedRateOfChange,USER_DEFINED,USER_DEFINED
0x0429ee,filterEngineSpeedRateOfChange,USER_DEFINED,USER_DEFINED
0x042b7c,relatedToFuelCut?,USER_DEFINED,USER_DEFINED
0x042bf6,throttleLiftFuelCutSomething,USER_DEFINED,USER_DEFINED
0x042ce0,fuelCutRelatedConditonals,USER_DEFINED,USER_DEFINED
0x042f2c,getThrottleLessThanLookupTimer,USER_DEFINED,USER_DEFINED
0x042f56,liftConditionSRLatch,USER_DEFINED,USER_DEFINED
0x04305e,can216DataPlausibilityCheck,USER_DEFINED,USER_DEFINED
0x0430a4,getCoolantTempBool,USER_DEFINED,USER_DEFINED
0x04315c,throttleLiftInitStuff,USER_DEFINED,USER_DEFINED
0x043168,calculateCrankingTimingLeading,USER_DEFINED,USER_DEFINED
0x0431e6,calculateCrankingTimingTrailing,USER_DEFINED,USER_DEFINED
0x0432b0,apvVoltageRange,USER_DEFINED,USER_DEFINED
0x0432ba,getAPVPosVoltage,USER_DEFINED,USER_DEFINED
0x0432d2,getApvVoltageRange,USER_DEFINED,USER_DEFINED
0x043344,initLoadRPMDeltas,USER_DEFINED,USER_DEFINED
0x0433e4,setDeltasandPrevLoops,USER_DEFINED,USER_DEFINED
0x04343c,fuelingLoadBasedFaultConditions?,USER_DEFINED,USER_DEFINED
0x0444c4,obdFaultRelated?,USER_DEFINED,USER_DEFINED
0x0445f8,setPedalSensorCircuitInputHighFault,USER_DEFINED,USER_DEFINED
0x045268,setThrottleBodyCorrelationMismatchFault1,USER_DEFINED,USER_DEFINED
0x0452a8,setThrottleBodyCorrelationMismatchFault2,USER_DEFINED,USER_DEFINED
0x04541e,setSSVHighFault,USER_DEFINED,USER_DEFINED
0x045490,ssvFaultEval?,USER_DEFINED,USER_DEFINED
0x045e26,setThrottleActuatorControlFault,USER_DEFINED,USER_DEFINED
0x045fc4,setECUProgrammingFault,USER_DEFINED,USER_DEFINED
0x04603a,setThrottleActuatorStuckClosedFault,USER_DEFINED,USER_DEFINED
0x04607a,setThrottleActuatorStuckClosedFault2,USER_DEFINED,USER_DEFINED
0x04615c,calculateFuelCutLoadBased?,USER_DEFINED,USER_DEFINED
0x046406,fuelCutSomethingSomething,USER_DEFINED,USER_DEFINED
0x046492,updateFuelCutPerRotorCalType,USER_DEFINED,USER_DEFINED
0x046518,resetFuelCutReq,USER_DEFINED,USER_DEFINED
0x04653e,setPerRotorLevel1FuelCut,USER_DEFINED,USER_DEFINED
0x0468a4,setThrottleStatus,USER_DEFINED,USER_DEFINED
0x046d64,getThrottleStatusBooleans,USER_DEFINED,USER_DEFINED
0x04772c,updateMemPtr??,USER_DEFINED,USER_DEFINED
0x048184,thunk_FUN_0004819e,DEFAULT,heuristic
0x04819a,calcSpeedBasedIATCompensation??,DEFAULT,heuristic
0x048264,calcSpeedBasedIATCompensation??,USER_DEFINED,USER_DEFINED
0x0483c0,getSpeedLimitCal?,USER_DEFINED,USER_DEFINED
0x048b5e,sourceOf10kReset?,USER_DEFINED,USER_DEFINED
0x048f68,getknockSensorFaultStatus,USER_DEFINED,USER_DEFINED
0x049040,updateKnockSensorFaultMemory,USER_DEFINED,USER_DEFINED
0x0498d8,initRisingEdgeInit,USER_DEFINED,USER_DEFINED
0x0498e0,fuelCutVariableInit,USER_DEFINED,USER_DEFINED
0x049920,fuelCutRelated_Something?,USER_DEFINED,USER_DEFINED
0x04997c,fuelCutTimerAfterReset,USER_DEFINED,USER_DEFINED
0x049a8e,resetFuelCutCondition7,USER_DEFINED,USER_DEFINED
0x049cb6,initFuelCutStuff,USER_DEFINED,USER_DEFINED
0x049cec,initFuelCutStuff2,USER_DEFINED,USER_DEFINED
0x049d48,setFuelCutRelatedFault,USER_DEFINED,USER_DEFINED
0x049ed0,initStuff,USER_DEFINED,USER_DEFINED
0x049ee2,arbitratePlausibilityResumeEnrich,USER_DEFINED,USER_DEFINED
0x04a01c,getFuelCutPrevLoopVars,USER_DEFINED,USER_DEFINED
0x04a0d8,offThrottleFuelCutFuelResumeEnrichment,USER_DEFINED,USER_DEFINED
0x04a27c,unknownEnrichmentInit,USER_DEFINED,USER_DEFINED
0x04a284,enrichmentUnknownConditionCheck,USER_DEFINED,USER_DEFINED
0x04a6ec,vehicleDistanceCalc?,USER_DEFINED,USER_DEFINED
0x04a820,vehicleSPeed_E2_something,USER_DEFINED,USER_DEFINED
0x04ae38,calcDiagFuelInjectorTrim,USER_DEFINED,USER_DEFINED
0x04aefc,setRX4B1Timer,DEFAULT,heuristic
0x04af00,CAN4B1RX_Main,USER_DEFINED,USER_DEFINED
0x04af26,can4B1RXUnpack,USER_DEFINED,USER_DEFINED
0x04af5a,setRX4B1Timer,USER_DEFINED,USER_DEFINED
0x04af64,canRX4B1Timer,USER_DEFINED,USER_DEFINED
0x04afce,can240TX_getAndPack,USER_DEFINED,USER_DEFINED
0x04affc,can240TX_pack,USER_DEFINED,USER_DEFINED
0x04b036,getOBDCANTXVars1,USER_DEFINED,USER_DEFINED
0x04b0ca,can250TX_getAndPack,USER_DEFINED,USER_DEFINED
0x04b0f0,resetCAN250Timer,USER_DEFINED,USER_DEFINED
0x04b0f8,can250TX_pack,USER_DEFINED,USER_DEFINED
0x04b134,getOBDCANTXVars2,USER_DEFINED,USER_DEFINED
0x04b20e,counterReset,USER_DEFINED,USER_DEFINED
0x04b3a6,updatedSUBSYSTEMFaults,USER_DEFINED,USER_DEFINED
0x04b568,updateCounters,USER_DEFINED,USER_DEFINED
0x04b77e,apvFaultRealted?,USER_DEFINED,USER_DEFINED
0x04b89c,calculateIgnitionDwellAdder,USER_DEFINED,USER_DEFINED
0x04cab0,counterBooleanLookup,USER_DEFINED,USER_DEFINED
0x04cbca,driveCycleDetermination??,USER_DEFINED,USER_DEFINED
0x04d004,interestingFunc1,USER_DEFINED,USER_DEFINED
0x04d0d0,filterEvapSomething?,USER_DEFINED,USER_DEFINED
0x04d3da,filterECMVotlage,USER_DEFINED,USER_DEFINED
0x04d44c,getBatteryVoltage,USER_DEFINED,USER_DEFINED
0x04d53c,initLTFTStuff?,USER_DEFINED,USER_DEFINED
0x04dab8,fuelLevelSomething,USER_DEFINED,USER_DEFINED
0x05131e,IATTimerOperation??,USER_DEFINED,USER_DEFINED
0x0524c0,getTireSizeChecksumthing?,USER_DEFINED,USER_DEFINED
0x05266c,updateSUBSYSTEMSomethingFault,USER_DEFINED,USER_DEFINED
0x052698,setAlternatorFault,USER_DEFINED,USER_DEFINED
0x0528c4,set_CAN_fault???,USER_DEFINED,USER_DEFINED
0x0528da,updateCANFaults,USER_DEFINED,USER_DEFINED
0x0529ae,updateRAM??,USER_DEFINED,USER_DEFINED
0x052a12,udsResponseRelated??,USER_DEFINED,USER_DEFINED
0x052a5a,udsErrorResponse,USER_DEFINED,USER_DEFINED
0x052e10,OBDHandlerMAYBE??,DEFAULT,heuristic
0x052e7c,OBDHandlerMAYBE??,USER_DEFINED,USER_DEFINED
0x052ebe,caseD_0,USER_DEFINED,USER_DEFINED
0x052f28,caseD_1,USER_DEFINED,USER_DEFINED
0x0534b2,getOLStatusforOBD???,USER_DEFINED,USER_DEFINED
0x05352c,OBDStub,USER_DEFINED,USER_DEFINED
0x053530,getEngineLoadforOBD???,USER_DEFINED,USER_DEFINED
0x053590,getCoolantTempforOBD??,USER_DEFINED,USER_DEFINED
0x0535a6,getSTFTforOBD??,USER_DEFINED,USER_DEFINED
0x0535cc,getLTFTforOBD???,USER_DEFINED,USER_DEFINED
0x0535ea,getRPMforOBD??,USER_DEFINED,USER_DEFINED
0x053600,getVehicleSpeedForOBD??,USER_DEFINED,USER_DEFINED
0x053614,getIgnLeadingOBD,USER_DEFINED,USER_DEFINED
0x053678,getIATOBD,USER_DEFINED,USER_DEFINED
0x05368e,getMAFOBD??,USER_DEFINED,USER_DEFINED
0x0536b6,getThrottlePlatePosForOBD??,USER_DEFINED,USER_DEFINED
0x0536e2,getSecondaryAirPumpRequestForMode22,USER_DEFINED,USER_DEFINED
0x0536fe,convertRearO2VoltageForMode22,USER_DEFINED,USER_DEFINED
0x053724,getRearO2FuelTrimForOBD,USER_DEFINED,USER_DEFINED
0x0537e8,getEvapPurgeMode22,USER_DEFINED,USER_DEFINED
0x053826,getDistanceSinceMILClearedForMode22,USER_DEFINED,USER_DEFINED
0x053844,getBaroForOBD,USER_DEFINED,USER_DEFINED
0x053862,getBaroCompensatedLambda_fp,USER_DEFINED,USER_DEFINED
0x053878,getFrontO2Voltage_fp,USER_DEFINED,USER_DEFINED
0x053890,getCatTempOBD,USER_DEFINED,USER_DEFINED
0x053a24,getECMVoltageOBD,USER_DEFINED,USER_DEFINED
0x053a3a,getMode22EngineLoad,USER_DEFINED,USER_DEFINED
0x053a62,getCommandedLamdaOBD??,USER_DEFINED,USER_DEFINED
0x053a78,getMode22ThrottlePos,USER_DEFINED,USER_DEFINED
0x053a9e,getMode22IAT,USER_DEFINED,USER_DEFINED
0x053bc8,ClearFaults?,USER_DEFINED,USER_DEFINED
0x053d98,OBDModeFunc_Unsure,USER_DEFINED,USER_DEFINED
0x053e34,getCalID,USER_DEFINED,USER_DEFINED
0x053fa4,calculateDiagSessionConditional,USER_DEFINED,USER_DEFINED
0x053fcc,runSubfunction??,USER_DEFINED,USER_DEFINED
0x05405e,calculateDiagModeTimer,USER_DEFINED,USER_DEFINED
0x0540fe,getDiagSessionSubFunction,USER_DEFINED,USER_DEFINED
0x054146,checkSubFunctionCurrentlyRunning??,USER_DEFINED,USER_DEFINED
0x0541c6,readDiagMod??,USER_DEFINED,USER_DEFINED
0x0541f0,securityNotUnlocked,USER_DEFINED,USER_DEFINED
0x0543ba,SeedKeyRelated,USER_DEFINED,USER_DEFINED
0x0545ba,checkDeviceControlConditional,USER_DEFINED,USER_DEFINED
0x05463c,getSubFunctionMapping,USER_DEFINED,USER_DEFINED
0x0547f0,udsReset?,USER_DEFINED,USER_DEFINED
0x054900,thunk_FUN_00054aa2,DEFAULT,heuristic
0x054904,UDSServiceB1Function,USER_DEFINED,USER_DEFINED
0x054a66,runImmoRelatedCounter,USER_DEFINED,USER_DEFINED
0x054b04,UDSService22Function,USER_DEFINED,USER_DEFINED
0x054b72,mode22Hanlder,USER_DEFINED,USER_DEFINED
0x054bd2,UDSServiceSomething,USER_DEFINED,USER_DEFINED
0x054c12,getMonitorStatusMode22,USER_DEFINED,USER_DEFINED
0x054ce6,Mode22GetRPM,USER_DEFINED,USER_DEFINED
0x054d96,getRearO2FuelTrimMode22,USER_DEFINED,USER_DEFINED
0x055084,getIgnitionTrailingMode22,USER_DEFINED,USER_DEFINED
0x0551f2,getDesiredIdleRPMMode22,USER_DEFINED,USER_DEFINED
0x0552b6,getThrottlePlatePositionVoltageMode22,USER_DEFINED,USER_DEFINED
0x0552f8,getMAFVoltageMode22,USER_DEFINED,USER_DEFINED
0x055334,getInjectorOnTimeMode22,USER_DEFINED,USER_DEFINED
0x0553d6,Mode22PIDAlternatorDC,USER_DEFINED,USER_DEFINED
0x055412,getTireSizeMode22,USER_DEFINED,USER_DEFINED
0x05543e,getKnockRetardMode22,USER_DEFINED,USER_DEFINED
0x0554c4,getApvPosVoltage,USER_DEFINED,USER_DEFINED
0x0556e4,getApvPosMode22,USER_DEFINED,USER_DEFINED
0x055a30,getChunksOfDataSomehow?,USER_DEFINED,USER_DEFINED
0x055bc6,thunk_FUN_00037a78,DEFAULT,heuristic
0x055c14,getMode22PID,USER_DEFINED,USER_DEFINED
0x055d24,UDSPositiveResponse_16bit,USER_DEFINED,USER_DEFINED
0x055e68,readMemorySomething,USER_DEFINED,USER_DEFINED
0x055ecc,intToUDS_SERVICE_DATA,USER_DEFINED,USER_DEFINED
0x055eee,byteToUDS_SERVICE_DATA,USER_DEFINED,USER_DEFINED
0x055f34,UDSService27Function,USER_DEFINED,USER_DEFINED
0x05615c,UDSMode10Func,USER_DEFINED,USER_DEFINED
0x0561fc,udsResponseSOmething,USER_DEFINED,USER_DEFINED
0x056220,parseSubFunction,USER_DEFINED,USER_DEFINED
0x05667c,checkIfDeviceControlFaultCheck_OR_enable3isTrue,USER_DEFINED,USER_DEFINED
0x057996,udsCheckMode31Conditions,USER_DEFINED,USER_DEFINED
0x058060,calcBatteryRelatedFaults??,USER_DEFINED,USER_DEFINED
0x0582ac,idleEnumRealted???,USER_DEFINED,USER_DEFINED
0x05876e,getVehicleSpeedThreshold,USER_DEFINED,USER_DEFINED
0x0588e8,faultSomething0x1,USER_DEFINED,USER_DEFINED
0x058aac,getFuelLevelValidity,USER_DEFINED,USER_DEFINED
0x058e50,someOBDFunctionCaller,USER_DEFINED,USER_DEFINED
0x059744,UDSService11Function?,USER_DEFINED,USER_DEFINED
0x059808,delay?,USER_DEFINED,USER_DEFINED
0x05991e,dtcCodeTypeInit,USER_DEFINED,USER_DEFINED
0x059ae2,writeDTCCodeType,USER_DEFINED,USER_DEFINED
0x059c04,UDSService21Function,USER_DEFINED,USER_DEFINED
0x059dc4,grablast28ByteFromE2,USER_DEFINED,USER_DEFINED
0x059f40,UDSMode23Function,USER_DEFINED,USER_DEFINED
0x059fdc,getMemoryFromRAMForUDS23,USER_DEFINED,USER_DEFINED
0x05a0ae,checkIfAddressInRange,USER_DEFINED,USER_DEFINED
0x05a1e6,UDSMode28Func,USER_DEFINED,USER_DEFINED
0x05a43c,udsService2FFunc,USER_DEFINED,USER_DEFINED
0x05a78c,diagControlModeSomething,USER_DEFINED,USER_DEFINED
0x05a814,diagnosticModeFuelPulseWidthModify,USER_DEFINED,USER_DEFINED
0x05aad4,obdFuelingAddRequst?,USER_DEFINED,USER_DEFINED
0x05abb0,diagControlVDI,USER_DEFINED,USER_DEFINED
0x05ac8c,diagRearO2Something?,USER_DEFINED,USER_DEFINED
0x05ad5c,setACClutchOnOBD,USER_DEFINED,USER_DEFINED
0x05aff0,diagAlternatorSignalthing,USER_DEFINED,USER_DEFINED
0x05b100,diagMeteringPumpPositionControl,USER_DEFINED,USER_DEFINED
0x05b19c,ssvDiagControl?,USER_DEFINED,USER_DEFINED
0x05b284,idleDiagnosticStuff,USER_DEFINED,USER_DEFINED
0x05b394,alternatorPIDsomething,USER_DEFINED,USER_DEFINED
0x05b5b4,diagControlVFADMAYBE,USER_DEFINED,USER_DEFINED
0x05b76c,diagCheckSecondaryAirRequest,USER_DEFINED,USER_DEFINED
0x05b848,diagControlMode??,USER_DEFINED,USER_DEFINED
0x05bfac,UDSMode34Func,USER_DEFINED,USER_DEFINED
0x05c024,UDSMode36Function?,USER_DEFINED,USER_DEFINED
0x05c064,UDSService37Function,USER_DEFINED,USER_DEFINED
0x05c434,UDSMode85Func,USER_DEFINED,USER_DEFINED
0x05c5a4,setDiagMode85Bool?,USER_DEFINED,USER_DEFINED
0x05c5d8,setDiagMode85Bool2,USER_DEFINED,USER_DEFINED
0x05c664,getTireSize,USER_DEFINED,USER_DEFINED
0x05c750,udsMode31Func,USER_DEFINED,USER_DEFINED
0x05c8be,UDSMode33Func,USER_DEFINED,USER_DEFINED
0x05cb5a,resetCuriousDataMetrics,USER_DEFINED,USER_DEFINED
0x05cbba,setPeakVehicleSpeed,USER_DEFINED,USER_DEFINED
0x05cd2c,getBrakingOrInNeutral,USER_DEFINED,USER_DEFINED
0x05e25c,returnFaultCode,USER_DEFINED,USER_DEFINED
0x05e270,lookupCodeTypeAll,USER_DEFINED,USER_DEFINED
0x05e296,lookupCodeTypeMisfire,USER_DEFINED,USER_DEFINED
0x05e2bc,getFaultEnableStatus3,USER_DEFINED,USER_DEFINED
0x05e2ce,faultDeviceControlAllowedCheck?,USER_DEFINED,USER_DEFINED
0x05e380,faultSomething0x2,USER_DEFINED,USER_DEFINED
0x05e3be,faultSomething0x0,USER_DEFINED,USER_DEFINED
0x05e474,getFaultRelatedConfigInfo,USER_DEFINED,USER_DEFINED
0x05e4de,returns1,USER_DEFINED,USER_DEFINED
0x05e524,checkIfDeviceControl?,USER_DEFINED,USER_DEFINED
0x05e54c,getIdleTargetA?,USER_DEFINED,USER_DEFINED
0x05e57e,returnEngineRPM,USER_DEFINED,USER_DEFINED
0x05e584,returnCoolantTemp,USER_DEFINED,USER_DEFINED
0x05e58a,returnCoolantTemp2,USER_DEFINED,USER_DEFINED
0x05e5c8,getCoolantTempConditional,USER_DEFINED,USER_DEFINED
0x05e5f0,returnCoolantTempGreaterThan71,USER_DEFINED,USER_DEFINED
0x05e5fe,returnEngineLoad,USER_DEFINED,USER_DEFINED
0x05e604,returnEngineSpeed,USER_DEFINED,USER_DEFINED
0x05e644,updateFaultStatusTHUNK,USER_DEFINED,USER_DEFINED
0x05e648,updateFaultStatusTHUNKNoR6?,USER_DEFINED,USER_DEFINED
0x05e69e,thunk_FUN_0005eaa2,DEFAULT,heuristic
0x05e72c,updateFaultStatus,USER_DEFINED,USER_DEFINED
0x05e84c,checkAndSetFault?,USER_DEFINED,USER_DEFINED
0x05e918,returnCurrentFaultStatus,USER_DEFINED,USER_DEFINED
0x05e93c,goesThroughFaultArrays?,USER_DEFINED,USER_DEFINED
0x05e954,getFaultRelatedInfo??,USER_DEFINED,USER_DEFINED
0x05ea80,callsFaultRelatedFunction,USER_DEFINED,USER_DEFINED
0x05ec68,setFaultEvalState?,USER_DEFINED,USER_DEFINED
0x05ee7e,nothingFunc2,USER_DEFINED,USER_DEFINED
0x05f982,faultRelatedOSFunctionCall,USER_DEFINED,USER_DEFINED
0x05fd40,faultSomethingIdunno,USER_DEFINED,USER_DEFINED
0x05feb6,dtcRelated,USER_DEFINED,USER_DEFINED
0x060418,functionCallIf_DTC_enable3_mask4_is0,USER_DEFINED,USER_DEFINED
0x06047c,calledBasedOnDTCEnable3Table,USER_DEFINED,USER_DEFINED
0x0628f4,thunk_FUN_0005f56a,DEFAULT,heuristic
0x062e1c,nothingFunc,USER_DEFINED,USER_DEFINED
0x063202,thunk_FUN_0005f56a,DEFAULT,heuristic
0x063f20,setBooleanBasedOnEngineSpeed,USER_DEFINED,USER_DEFINED
0x063f48,coolantTempPlausibilityCheck???,USER_DEFINED,USER_DEFINED
0x063f80,driveCycleDetectMAYBE?,USER_DEFINED,USER_DEFINED
0x06410c,UDSMode1Function,USER_DEFINED,USER_DEFINED
0x064bb0,OBDMode9Fuction,USER_DEFINED,USER_DEFINED
0x064db4,in_range_0_6_check?,USER_DEFINED,USER_DEFINED
0x06518a,UDSModeFF,USER_DEFINED,USER_DEFINED
0x0652f0,getFaultStatus??,USER_DEFINED,USER_DEFINED
0x065336,getFaultEvalState,USER_DEFINED,USER_DEFINED
0x06670c,pack_for_OBD_response?,USER_DEFINED,USER_DEFINED
0x066a14,setupForUdsResponse?,USER_DEFINED,USER_DEFINED
0x066a74,udsServiceResponse,USER_DEFINED,USER_DEFINED
0x066aaa,unknownMode22Func,USER_DEFINED,USER_DEFINED
0x067588,udsRAMInit,USER_DEFINED,USER_DEFINED
0x067590,udsSomething?,USER_DEFINED,USER_DEFINED
0x067654,thunk_FUN_00052aec,DEFAULT,heuristic
0x06765a,thunk_FUN_00052c18,DEFAULT,heuristic
0x067660,thunk_FUN_00052b22,DEFAULT,heuristic
0x067666,thunk_FUN_00052b8c,DEFAULT,heuristic
0x06766c,thunk_FUN_00052c4e,DEFAULT,heuristic
0x067672,thunk_FUN_00052c84,DEFAULT,heuristic
0x06769c,udsHandler,USER_DEFINED,USER_DEFINED
0x06772e,udsResponseRelated2,USER_DEFINED,USER_DEFINED
0xffffff,ISR_3A0,USER_DEFINED,USER_DEFINED
