# Consolidated function renames (FINAL) — applied to symbols/FUNCTION_CATEGORIES.csv as checkpoint.
# Provenance: /tmp/renames/CONSOLIDATED_final.csv (auto renames + deep-analysis + preserved human names, consolidated).
# Generated: 2026-08-04. Columns: bank,addr,old_name,new_name,confidence,reason.
60E0FC00,0xE4F8,FUN_0000e4f8,fuel_rpmThresholdTableSelect,0.4,selects among 4 RPM-axis FP tables (0x6784C/0x67858/0x67864 2D + 0x67884 3D via 2DLookup_FP_8bit 0x20AC/3DLookup 0x2120/fixedPointToFloat 0x2500) gated by mode bytes 0xB586/0xB580/0xC94C; result byte -> 0xFFFFA460; called from fuel-cut/throttle cluster 0x21AB6/0x218F4
60E0FC00,0x41CF2,FUN_00041cf2,threshold_counter_inc_latch,0.7,mode byte@0xFFFFA1DD==1/2/else selects counter ptr r12/r11/r13: saturating-inc (0x2460) and when word==cal 0x7C152/0x7C154/0x7C156 set latch byte@0xFFFFC87C/87D/87E; copies counters r12/r11; fault-duration threshold counter pattern
60E0FC00,0x170A,FUN_0000170a,uds_neg_resp_build_28,0.7,UDS neg-resp builder: frame @0xFFFFDFC6 (b0=0x7F
60E0FC00,0xE07E,FUN_0000e07e,fuel_trim_channel_inputs_map,0.4,Writes fuel-trim corr-map raw inputs: byte@0xA415=param and byte@0xA414=param-6/12/18 (ranges 6/12/18); both 0xFF if flag@0xC5CC; wraps setSR_PARAM 0x2054 / loadStatusRegister_ADDR 0x2064. Consumed by calc_fuel_trim_corr_map_136F0; called by 0x1A4BC.
60E0FC00,0x4FA02,FUN_0004fa02,engine_speed_threshold_flag_cefb,0.4,2DLookup table 0x698D4 on engine speed float@0xB594 vs threshold float@0xADAC with hysteresis 0x7BED4 -> flag byte@0xCEFB (set/clear). Called by faultRelated 0x39938 / FUNC_valueInits 0x38E70.
60E0FC00,0x50756,FUN_00050756,shared_cond_flag_cf08_eval,0.4,Shared sensor-condition gate: if float 0xFFFFCDE4 > 0xFFFFCDE0 && byte 0xFFFFCE00==0 && byte 0xFFFFCDBD==1 && word 0xCDA6 > 0xCDA4 -> copy 0xFFFFCF09->0xFFFFCF08; called by evapRelated 0x39270 and calculateKnockSensorStatus 0x393DE.
60E0FC00,0x53400,FUN_00053400,obd_dtc_status_bitmask_build,0.6,"OBD DTC-present bitmask builder called by caseD_0(0x52EBE)/0x51E06/UDSServiceSomething(0x54BD2): reads fault status bytes 0x8FE0/0x8FE4/0x8FEC/0x8FF4/0x9002 via readValue_8bit(0x3E0DC), builds bits 0x1/0x4/0x8/0x20/0x40 and ANDs with report mask byte 0xD09D; returns active-DTC bitmask for OBD mode-3/7."
60E0FC00,0x5A58,FUN_00005a58,out_reg_f66a_mask_clear_delay,0.5,word@0xFFFFF66A &= 0xDFFF (write 0xDFFF) then tail-jumps 0x5348 delay/busy-wait with r4=0xA5; output-register mask-clear + settle delay; called by interpolate_charTable 0x26F4
60E0FC00,0x66F10,FUN_00066f10,obd_accumulate_and_pack_response,0.7,"OBD/UDS response updater: increments counter word @0xFFFFDBF6+2 by 7, addSaturate8Bit 0x2478 on byte @+8, sets @+5=0x04, encodes 0x674B6(5,0x96=150), then jmp pack_for_OBD_response 0x6670C with src=0xFFFFDBD9 len=7; called from same dispatcher 0x66D1C for msg type 0x20 after 0x6701C (type0x10=0x66E8E, 0x20=0x66F10, 0x30=0x66F78)"
60E0FC00,0x6D7C,FUN_00006d7c,adc_channel_mode_config_f818,0.7,"writes per-mode divider to 0xFFFFF818 (0x33/0x23/0x13/0x10 for ADC mode byte@0xFFFF9F29==0x0C/0x08/0x04/0x01) + RMW 0xFFFFF819 (&0x2F|0x20); ADC channel/trigger config, follows readADCs_coolantTempInHere?? 0x6CDC"
60E0FC00,0x75F4,FUN_000075f4,crank_sensor_state_init,0.7,"Gated by byte flag @0xFFFF9FA5: if clear runs init sequence 0x7F22/0x7B90/0x77F0/(0x80F0 when 0x6D468==0x5A)/0x7BE4 writing 0xFFFF9Fxx RAM (crank/engine-speed state), then tails 0x7B58; neighbor cluster is reInitCrankSensor 0x7724/engineSpeedInit 0x7F90; called by 0x5B3C"
60E0FC00,0x55352,FUN_00055352,uds_mode22_float_b0d0_u16_responder,0.7,"Converts float @0xFFFFB0D0 to 16-bit via floatToInt 0x52970 with ROM scale const @0x553B0, tail-branch 0x55ECC (pack u16 -> setupForUdsResponse 0x66A14); UDS 0x22 data-getter family."
60E0FC00,0x55D50,FUN_00055d50,uds_fault_status_mask_getter_c1f1_c1f4,0.7,"Packs 4 flag bytes C1F4(0x40)/C1F3(0x20)/C1F2(0x08)/C1F1(0x04) into mask via memory_match_accumulate 0x55E68, sends mask + 3 zero bytes via byteToUDS 0x55EEE (x3)."
60E0FC00,0x11FA,FUN_000011fa,uds_resp_frame_build_send,0.7,builds response frame on stack from r4 struct (copies up to 7 bytes
60E0FC00,0x51C8,FUN_000051c8,port_regs_bulk_config_f722,0.6,"writes constants to port SFR block 0xFFFFF722-F872 (0x5445,0x5401,0x1450,0x4000,5,0x8000,0x1000,0x4155,0x5555,0x01F4,0x0101, zeros); boot-time port register config, called by setRegisters 0x4D2E (BOOT_SEQUENCE.md port block 0xF720..0xF73E)"
60E0FC00,0x7188,FUN_00007188,ign_drive_coil_output_ports,0.7,"SR-protected (getSR 0x3920/jmp loadStatusRegister_ADDR 0x3934) ignition output driver shared by setupCoilOutputs 0xC7BA and ignitionCoilPulse 0xCA7E (tail-jmp): masks/writes SH7055 port regs 0xF000/0xF001/0xF002/0xF006, sets bits 0x4000+0x8000 in ctrl word 0xFFFFF72C, ORs GPIO_COIL_CTRL bytes 0xFFFF9F34|0xFFFF9F35 into 0xF002; sub 0x71EA bit-bangs coil driver data 0xF003/0xF005 w/ wait bit0x40 @0xF004"
60E0FC00,0xB1DA,FUN_0000b1da,adc_reg_capture_a1fc_a200,0.6,"if byte@0xFFFFA205==0: capture u16 0xFFFFF836(ADC data reg)->0xFFFFA1FC and 0xFFFFF916->0xFFFFA200, set flag 0xFFFFA202=1, clear 0xFFFFA207; gated ADC/counter register snapshot, called by 0x6B60"
60E0FC00,0x4A95E,FUN_0004a95e,cal_word_load_cd0c,0.8,copies u16 cal constant @0x7B7AA into RAM word 0xFFFFCD0C; single cal-cell load (fault-region RAM cell)
60E0FC00,0x4C382,FUN_0004c382,fault_cdb2_bitmask_mode_select,0.7,Mode select: byte@0xCDC7==0 -> mode 0; else knownBool 0x11F54 + byte@0xCCE8 bit7 -> mode 1/2; writes 0x80/0x40/0x20 to byte@0xCDB2 (fault-class bitmask). Called by faultDetermination 0x394FC.
60E0FC00,0x5582A,FUN_0005582a,uds_fault_status_mask_getter_b587_bfb8,0.7,"Packs flags B587==1->0x04, AAC6!=0->0x10, BFB8==1->0x01 via 0x55E68/0x55EEE UDS byte-getter pattern."
60E0FC00,0x67376,FUN_00067376,uds_service_slot_resolve_run,0.7,UDS dispatch: scans table 0xFFFFDC03 (2-byte stride) for slot with state byte==4 or first state==0; if found (r6==0) calls FUN_00067400 to run session state machine and returns slot index. In CAN/UDS region; called by 0x66E38/0x66E8E.
60E0FC00,0x3DB0,FUN_00003db0,rtos_timer_expiry_process,0.7,"RTOS sw-timer expiry: checks task struct 0xFFFF7638 (+0x10/+0x14); if counts matched or flag 0x1000 -> rearm; else sets state 0x100, calls task_flag_run 0x35EE(r4=2) and 0x3BF4. Matches P4FUN_deep1 rtos_swtimer pattern."
60E0FC00,0x17A38,FUN_00017a38,omp_knock_periodic_dispatch,0.9,"Periodic task w/ getSR/setSR guard: increments 8-tick counter @RAM 0xFFFFA950; every 8th call runs knock batch (0x1721C knockRelatedFUNC, 0x172C2, 0x1746E) + oil metering (0x16B30 calcOilMetering, 0x17584, 0x17B70, 0x1702C) then resets counter; always calls 0x17D7A omp_control_task_1825E; called by 0x1151A"
60E0FC00,0x51664,FUN_00051664,fault_cond_flag_8fe2_eval,0.7,Fault condition -> validated flag 0x8FE2: set 0 if (knownBool && 0xFFFFCF96) or 0xCFD9; set 1 if any of 0xC542/0xC543; latches prev into 0xFFFFCF96. Called by faultRelated 0x39938.
60E0FC00,0x516F0,FUN_000516f0,dtc_engine_fault_flag_set_update,0.6,Engine-fault aggregate called by FUNC_valueInits(0x38E70)/dealsWithFuelCutSetting(0x3905A)/faultRelated(0x39951): queries 0x5E2FC for fault codes 0x29/0x69/0x6A/0x6B/0x6C; if any active sets flag 0xFFFFCF94=1 else clears. Fuel-cut/MIL relevant engine-fault aggregate flag 0xCF94.
60E0FC00,0x517C0,FUN_000517c0,fault_cond_flag_8fe6_eval,0.7,Fault condition -> validated flag 0x8FE6: set 0 if (knownBool && 0xFFFFCF9A) or 0xCFD9; set 1 if any of 0xC9CB/0xC9CA; latches prev into 0xFFFFCF9A. Called by faultRelated 0x39938.
60E0FC00,0x51FBC,FUN_00051fbc,fault_cond_flag_9000_eval,0.7,Fault condition -> validated flag 0x9000: set 0 if (knownBool && 0xFFFFCFB4) or 0xCFD9; set 1 if any of 0xCFB2/0xCFB1; latches prev into 0xFFFFCFB4. Called by faultRelated 0x39938.
60E0FC00,0x57544,FUN_00057544,math_blend16bitCells_09,0.7,"reads 16-bit cells 0xFFFF9144/0x9148 via readValue_16bit(0x3E11C), fixedPointToFloat_16bit(0x24C0), blends 0.9*a+0.1*b with float consts 0.1/0.9 @0x57638/0x5763C, floatToFP_16bit(0x2490), writes both via updateMemoryAtAddress_16bit(0x3E208); parent 0x57424 (Faults & DTC)"
60E0FC00,0x591F0,FUN_000591f0,obd_32bit_signal_split_words,0.6,"OBD helper called by 0x58DD4/0x58E1A/someOBDFunctionCaller(0x58E50): readValue_32bit(0x3E15C) at 0xFFFF916C+idx*8, splits hi/lo words into 0xFFFFD0CC+idx*2 (UDS/mode22 response cell)."
60E0FC00,0x2DC2A,FUN_0002dc2a,cruise_allowed_flag_eval_bd1d,0.7,"byte@0xFFFFBD1D = (byte@0xFFFFBD1C!=0) && (byte@0xFFFFBFD0==1 || byte@0xFFFFBFD1==1 || cal@0x762A6==1); cruise-control allowed condition eval, called by cruiseControlMain?? 0x2EB40, companion of getCruiseControlAllowedBool 0x2DBC4"
60E0FC00,0x4AA02,FUN_0004aa02,condition_two_sample_confirm_cd11,0.7,CD13 saturating counter (addSaturate8Bit 0x2478) increments on r4==1 else reset; CD11=1 when r4==1 and CD13>=2 and A41C!=1 and AACC!=0; called by getVehicleCondtions 0x1A940.
60E0FC00,0x11B9A,FUN_00011b9a,periodic_super_task_body,0.7,"Task body called by 0x65E8 (which tails into taskEndRoutine 0x3D58): runs 16-callee batch - vehicle speed (getTireSize 0x5C664, 0x5CF54, 0x5CE70, 0x5CFF0, 0x52DE4), OMP/speed-limit (0x1AA9C), sensor task (0x3A10A), SR-protected wrappers 0x21DE2/0x31C16/0x2AB10, tails into 0x3E3F8 RTOS task"
60E0FC00,0x15DA4,FUN_00015da4,idle_learned_float_load_a888,0.7,"readValue_float_DEFAULTVAL 0x3E1AA from addr 0x8040/0x8048 (selected by flags B580/B588) with default 0.0, stores float to 0xFFFFA888; called by updateIdleControl 0x165C4."
60E0FC00,0x520E0,FUN_000520e0,fault_flags_all_set_and_to_cfb1,0.9,"CFB1=1 iff ALL of C811,C813,C894,C896 ==1 else 0; called by faultRelated?? 0x39938."
60E0FC00,0x56BF4,FUN_00056bf4,diag_fault_cond_eval_909c,0.9,"Fault-slot eval: refreshes D047/D048 from CE4A/CE4B via 0x56BE2, 0xCFD9 bypass->0x577E8 set-fault, condition->0x577BC clear-fault at RAM 0xFFFF909C; called by faultRelated?? 0x39938."
60E0FC00,0x56D32,FUN_00056d32,diag_fault_cond_eval_90ac,0.9,"Same fault-eval family, flags D049/D04A via 0x56D20, fault record RAM 0xFFFF90AC."
60E0FC00,0x56E7A,FUN_00056e7a,diag_fault_cond_eval_90bc,0.9,"Same fault-eval family, flags D04B/D04C via 0x56E68, fault record RAM 0xFFFF90BC."
60E0FC00,0x56FB6,FUN_00056fb6,diag_fault_cond_eval_90cc,0.9,"Same fault-eval family, flags D04D/D04E via 0x56FA4, fault record RAM 0xFFFF90CC."
60E0FC00,0x57664,FUN_00057664,diag_fault_cond_eval_912c,0.9,"Same fault-eval family, flags D050/D051 via 0x575FE, fault record RAM 0xFFFF912C."
60E0FC00,0x154C,FUN_0000154c,kwp_short_frame_init_append,0.6,"sibling of kwp_session_frame_init 0x15A6: if len nibble (byte@r4&0x0F) in 1..7, sets KWP ctx 0xFFFFD3F0 word@+2=0xFFFF+len, byte@0=payload[1], resets count 0xFFFFDFAC, appends 7 bytes r4[2..8] to 0xFFFFD3F4; else return 0xFF; short-frame KWP init"
60E0FC00,0x1AD8C,FUN_0001ad8c,float_array_clamp_aa80_aa98,0.7,Clamps two float arrays (6 x 4B each): saturateLow 0x23E4 on 0xFFFFAA80[] and minValue 0x23F4 on 0xFFFFAA98[] against bound float@0xAA70. Called by FUN_0001a534.
60E0FC00,0x3A10A,FUN_0003a10a,aux_sensor_task_iat_tire,0.7,"SR-protected batch task (called by 0x11B9A): runs IATTimerOperation?? 0x5131E, getTireSizeChecksumthing? 0x524C0 + 0x52502/0x52562/0x525A0/0x5263A tire/speed cluster, float-math 0x38AB6/0x38B7E/0x38BF4, 0x4E4C8/0x4F90C/0x3D726; IAT-timer + tire-size checksum theme"
60E0FC00,0x45B56,FUN_00045b56,diag_fault_0x65_cond_eval,0.4,Diagnostic fault condition: sets flag@0xCB2C from getFaultStatus(0x65) + byte 0xCB95 and flag 0x8764 via 0x3E1F8.
60E0FC00,0x5F904,FUN_0005f904,diag_sensorFaultFlagsAny,0.7,OR-chain: returns 1 if any of 0x63ED4/0x62DD4 status or RAM fault words 0xFFFF87A8/0xFFFF87AC/0xFFFF87A4 (read via 0x2034/0x2044) nonzero; called by 0x60B8C aggregate fault gate (see FUNCTION_RENAMES note on 0x60B8C)
60E0FC00,0x3F180,FUN_0003f180,gpio_input_flags_c6ac_c6ad,0.7,Copies two GPIO input bits (getFromGPIO 0x70AC): bit0 -> byte@0xC6AC and bit1 -> byte@0xC6AD (1/0). Called by getIOUpdates 0x1A35C and 0x1A728.
60E0FC00,0x555F0,FUN_000555f0,uds_fault_status_mask_getter_b600_bc6d,0.7,"Packs flags B600==1->0x01, BC6D==1->0x20 via 0x55E68/0x55EEE, then 2 zero bytes."
60E0FC00,0x57D68,FUN_00057d68,uds_service_0x33_word_respond,0.4,Continuation block: when flag r9==0 sends word @r8 via udsResponseRelated?? 0x52A12 (service 0x33) then calls 0x57B98; part of larger UDS 0x33 handler.
60E0FC00,0x5CF54,FUN_0005cf54,eeprom_0x9f_once_flag_check,0.4,Reads E2PROM byte 0x9F via getFromE2 0x38610; if bit0 clear and bytes 0xCFC1/0xCFC4 clear -> RAM flag 0xD1B0=1 else 0. Called by 0x11054/0x11B9A (E2PROM init area).
60E0FC00,0x2F57E,FUN_0002f57e,ac_compressor_boardtemp_hyst_check,0.7,"f32 board-temp 0xFFFFC6A8 vs cal 0x766A8/0x766A8+0x766AC hysteresis: set byte@0xFFFFBD8A=1 if temp>hi, =0 if temp>lo; called by acCompressorControlMain??? 0x2F5DA; AC compressor board-temp threshold flag"
60E0FC00,0x51E06,FUN_00051e06,fault_window_flag_cfac_eval,0.4,"Fault-condition window check: calls fault-bitmap builder 0x53400; sets flag byte 0xCFAC=1 when bitmap!=0 and byte@0xCFA8 in [cal byte 0x7C22C, +0x7C22D) else 0; called by faultRelated 0x39938 / valueInits 0x38E70."
60E0FC00,0x5800A,FUN_0005800a,flagged_reset_handler_d06e,0.7,If byte @0xFFFFD06E==1 calls thunk_FUN_0005eaa2 0x5E69E then clears D06F/D06E; called by bunchOFuncs 0x1194E.
60E0FC00,0x66E38,FUN_00066e38,obd_mode22_pid_value_pack,0.5,"Mode22 PID nibble/response helper called by 0x66D1C: reads byte 0xFFFFDBD8, low nibble p; if 1<=p<=7 sets valid bit 0xFFFFDC05|=0x04 via 0x66CA4, reads 0xFFFFDBD9 through 0x67376, writes 0xFFFFDBF6 and pack_for_OBD_response(0x6670C). Matches 0xFFFFDC0x/0x66xxx OBD mode-22 cells."
60E0FC00,0x197A,FUN_0000197a,uds_neg_resp_build_3e,0.7,UDS neg-resp builder: frame @0xFFFFDFC6 (b0=0x7F
60E0FC00,0x2DC88,FUN_0002dc88,cruise_confirm_debounce_counter,0.7,When flag BD1D==1 and (BD5F==0 or word@BD58 >= cal 0x762AC) sets BD5E=1 and saturating-increments 16-bit counter BD58 (add16bitSaturate 0x2460); else resets; called by cruiseControlMain?? 0x2EB40.
60E0FC00,0x44A5C,FUN_00044a5c,cal_ramp_accum_redundant_check,0.4,float threshold logic: fcmp fr4>fr14
60E0FC00,0x57DC0,FUN_00057dc0,uds_subfunc_running_state_reset,0.6,"Resets diagnostic sub-function running flags 0xFFFFD064-D067/0xFFFFD086/0xFFFFD093=0, stores cal byte@0x7C274->0xFFFFD091 and return of checkSubFunctionCurrentlyRunning 0x54146->0xFFFFD092; called by resetFunc? 0x1107A (UDS session reset)."
60E0FC00,0x59E34,FUN_00059e34,uds_eeprom_read_respond_5e000,0.7,"getFromE2 0x38610 with descriptor @0x5E000 (E2 addr byte1, len byte2) then setupForUdsResponse 0x66A14; UDS EEPROM read-data handler."
60E0FC00,0x10FE,FUN_000010fe,can_rx_mailbox_ready_process,0.7,"CAN RX mailbox handler: tests RX flag word 0xFFFFE40E bit 0x40 and pending 0xFFFFE41A, reads mailbox status via 0x1FE2 (@E420 table), copies 8 bytes from 0xE520 via 0x1FA2; matches placeCANRX doc pattern."
60E0FC00,0x1FE2,FUN_00001fe2,can_mailbox_reg_byte_nibble,0.5,returns low nibble of byte@(0xE420 + (r4&0x0F)*8); CAN mailbox register byte reader per setCANRegisters.md (mailbox base 0xE420); called by CAN reg config 0x10FE
60E0FC00,0x6EC4,FUN_00006ec4,mode_status_byte_update,0.4,reads mode state 0xFFFF9F31
60E0FC00,0xCE76,FUN_0000ce76,can_status_combine_byteswap,0.5,"reads CAN ch0/ch1 status words 0xE414/0xE614 and 0xE40A/0xE60A (selected by r4), r4 = (~w0) & w1 then byte-swaps result; CAN status/error register combine, called by 0x9CA4 CAN handler"
60E0FC00,0x3417E,FUN_0003417e,byte_change_detect_c0d0_c0d3,0.7,"if byte@0xFFFFBB24 != byte@0xFFFFC0D0 set change flag byte@0xFFFFC0D3=1, then store 0xFFFFC0D0 = byte@0xFFFFBB24; write-if-changed byte monitor/latch"
60E0FC00,0x5E7FA,FUN_0005e7fa,init_clear_bufs_d1d6_d26a,0.7,Clears 0x94 bytes @0xFFFFD1D6 and 0x8C bytes @0xFFFFD26A; first step of init chain at 0x5E678.
60E0FC00,0x6175A,FUN_0006175a,dtc_severity_table_lookup_87d0,0.7,"Searches 21x16-byte DTC severity table @0xFFFF87D0 (per faultSomethingIdunno doc) for word ID match, returns severity byte @+7 when current-DTC @0xFFFF8920 != 0; callers 0x631BC/0x644B4."
60E0FC00,0x59CE,FUN_000059ce,injector_pulse_stub_clearbit,0.4,Packed stubs: each clears one bit (3..11) of port 0xFFFFF66A with 0xFFxx mask then jmp injectorPulseSet thunk 0x8340 (codes 2/4/5) or 0x5348 (codes 0x9E-0xA3); data-referenced by 0x26F4.
60E0FC00,0x445F8,FUN_000445f8,diag_fault_0x61_cond_eval,0.4,Diagnostic fault condition: if getFaultStatus(0x61)==0 && byte@0xCB94==1 && readValue 0x8748==0 && 0x875E==0 -> flag 0xFFFFCAB2=1 else 0; called by fault cluster 0x39342.
60E0FC00,0x45D50,FUN_00045d50,idle_learn_counter_update,0.4,"Saturating learn-counter update: readValue_16bit 0x3E11C counter @0xFFFF876C, gate on 8-bit cells 0xFFFF8780/0xFFFF876A (reset/increment flags set by sibling 0x45DA0 from cal threshold @0x7AFCC under adaptive-learning-inhibit 0xFFFFA3F0), add16bitSaturate 0x2460 +1, writeback updateMemoryAtAddress_16bit 0x3E208; cells adjacent to documented adaptive-idle trim/acc 0xFFFF8772/0xFFFF8774; caller valueInits 0x38E70"
60E0FC00,0x55B50,FUN_00055b50,uds_byte_resp_lookup_5414c,0.8,"r5 = 0x5414C(byte) (lookup byte@0x5D8C8 + 4*byte@0xFFFFCFE3) then tail-jump byteToUDS 0x55EEE(byte, r5); UDS mode-22-style byte data getter"
60E0FC00,0x7F42,FUN_00007f42,crank_sub_flags_clear_9fcc,0.5,"writes 0 to word@0xFFFF9FCC; if cal word@0x6D460>0 clear byte@0xFFFF9FA0; if crank-mode byte@0xFFFF9FA3==2 clear warm-restart gate 0xFFFF9F8C; called by 0x7624 in engineSpeed/crank chain (0x75F4 area), sibling of reInitCrankSensor 0x7724"
60E0FC00,0x22532,FUN_00022532,fuel_enrichCalcPairAtomic,0.4,getSR(0x10)/setSR critical-section wrapper around 0x4A4A0 (saturate_SIGNAL_LOWER_UPPER-based FP calc reading 0xCEF3/0xCDA6/0xCCD8) and 0x4A308 (2DLookup/3dLookup/minValue/saturate reading 0xCD85/0xCF4B/0xD077); called by bunchOFuncs 0x1194E; subsystem inferred as load/enrich
60E0FC00,0x49E82,FUN_00049e82,fault_flag_cca4_eval,0.7,"byte@0xFFFFCCA4 = (byte@0xFFFFC94E==1 || byte@0xFFFFCCA6==1)?1:0; fault-condition flag eval, ref by getVehicleCondtions?? 0x1A940"
60E0FC00,0x4F378,FUN_0004f378,fault_state_latch_float_reset,0.4,latches flag 0xFFFFCEF3 from conds @r10/0xFFFFCEF2/r14; when flag zero writes float const to 0xFFFFCEDC then stores r14@r10; fault state + float accumulator reset
60E0FC00,0x21534,FUN_00021534,cond_flag_b2e0_multi_eval,0.5,"byte@0xFFFFB2E0=1 iff f32@0xFFFFADB4<=1.2(cal 0x6FB5C) && byte@0xFFFFB2CC<0x0C(cal 0x6FB58) && byte@0xFFFFAAC6==0 && engine-state 0xFFFFA428==1 && byte@0xFFFFC5EA==0; multi-condition gate eval, ref by 0x21AF8"
60E0FC00,0x2D4BC,FUN_0002d4bc,torque_correction_factor_calc,0.5,"Torque-correction factor from calculateTorqueRelatedParams(0x2D208)/getDesiredTorqueCalcVar3(0x2D486) cluster: isNotZero_wDivideByZero_Protect(0x2440) of float 0xB5EC, 2DLookup(0x2068) table 0x68CC8(axis 0xB5E4), floatDivideDiv0errCheck(0x3E0AC) 0xB5F0/0xB5EC, result to desired-torque cell 0xFFFFBCF4."
60E0FC00,0x55210,FUN_00055210,uds_mode22_get_b5e8_16bit,0.9,"reads f32@0xFFFFB5E8, scales via floatToFP_16bit 0x2490, tail-jumps intToUDS 0x55ECC (->0x66A14 pack response); classic uds_mode22_data_getter pattern"
60E0FC00,0x4FD6,FUN_00004fd6,noop_return_stub,0.9,entry is bare rts/nop (4-byte empty stub); bsr'd as a no-op step in boot SFR-init chain 0x4C80 (sibling 0x4E6C sfr_output_module_bulk_init); bytes 0x4FD8-0x5020 are embedded init-constant data
60E0FC00,0x1A29E,FUN_0001a29e,aux_input_copy_validate,0.5,"Aux driver-input cell copy/validate called by 0x196E6 & 0x1AB0A: validateAddressCopy_float(0x3E38A) on 0x8090 & 0x8098, then validateAddressCopy_8bit(0x3E29E) on 0x80A0 (tail-jmp). Backup/copy+integrity check of aux input signal cells 0x8090/0x8098/0x80A0."
60E0FC00,0x40E18,FUN_00040e18,evap_pressure_fault_flag_eval,0.7,"If getFaultStatus??(0x652F0) for 3 and 4 both 0, cal float @0x7C1C0 > sensor float @0xFFFFB5DC, and no 0xCFD9 bypass -> set byte 0xFFFFC810=1; called by evapRelated 0x39270."
60E0FC00,0x4C4D0,FUN_0004c4d0,knock_sensor_cal_value_select,0.7,Selects cal words @0x7B988/0x7B98A/0x7B98C/0x7B98E/0x7B990 and bytes 0x7B984/0x7B986 to RAM CDA2/CDA4/CDAC based on flags CDC4/CEF3 and byte @CD85; called by calculateKnockSensorStatus 0x393DE.
60E0FC00,0x5737A,FUN_0005737a,store_word_b6d0_to_ram_9140,0.7,Tail-jumps updateMemoryAtAddress_16bit 0x3E208 copying word @0xFFFFB6D0 to 0xFFFF9140; part of fault-RAM capture group (sibling funcs clear 90EC..90FC); called by 0x294A0.
60E0FC00,0x664AC,FUN_000664ac,obd_pid_table_id_lookup,0.7,"OBD modes-1/3/7 PID ID lookup: scans 10-byte table @0xFFFF8FC0 (stride*10 via shll2+add+shll, key word @+0 compared to r4, gate word 0xFFFF8FD4!=0), returns byte @(idx*10+2); called by OBD handlers 0x56398/0x5992A/0x63CD0/0x650B8 — matches deep2 row 0x650B8 obd_mode137_response_payload_build which calls 0x664AC/0x6650A as table ID lookups."
60E0FC00,0x66568,FUN_00066568,can_rx_id_table_3entry_lookup,0.4,"Searches 3-entry 10-byte table @0xFFFF8FC0 for word ID match, returns word @+6 when counter @0xFFFF8FD4 != 0; callers in CAN/UDS region (0x5F29E, 0x63CD0); table region unconfirmed."
60E0FC00,0x1D30,FUN_00001d30,uds_neg_resp_build_37,0.7,UDS neg-resp builder: frame @0xFFFFDFC6 (b0=0x7F
60E0FC00,0xF258,FUN_0000f258,cal_table_threshold_scan,0.4,scans table in r4 (r6 stride 0x10/0x18 to r4+0x58) comparing field@0x10 to r5 threshold
60E0FC00,0x50E68,FUN_00050e68,fault_flags_clear_oneshot_cond,0.7,"One-shot: if getKnownBooleanValue(0x11F54)==1 && latch byte 0xFFFFCF3A==0 -> clear validated fault flags 0x86FE/0x8700 via 0x3E1F8, then latch CF3A=1; called by 0x50602."
60E0FC00,0x53B80,FUN_00053b80,percent_value_scale_byte,0.7,FP scaler: (float@0xB45C * 100.0)/84.0 then floatToInt 0x24D0 with 100/255 factor -> byte percent; consumed by UDS packers 0x55048/0x532A2.
60E0FC00,0x566DE,FUN_000566de,dtc_fault_record_clear_conditional,0.4,"Fault-cluster helper called by faultRelated??(0x39938): reads byte 0xFFFFD044, calls 0x566CC; if 10k-reset inhibit flag 0xCFD9==1 branches to 0x5672E (jmp 0x577E8, which per deep2 row 0x57212 clears fault-value records 0xFFFF90EC/0xFFFF90FC); else if byte!=0 and 0xFFFFD044==1 runs 0x56736 float record processing (fldi0, TwoDLookup 0x2490 family); conditional DTC record clear/persist state machine."
60E0FC00,0x59EF4,FUN_00059ef4,uds_eeprom_read_respond_5e024,0.7,Same UDS EEPROM-read handler pattern as 0x59E34 with descriptor @0x5E024 (getFromE2 0x38610 + setupForUdsResponse 0x66A14).
60E0FC00,0x96FE,FUN_000096fe,rtos_task_stub_3_a154,0.7,"RTOS task stub: checks task state via 0x6010(r4=3, obj=0xFFFFA154); if ready calls obj->fn(obj+4); tail-jumps taskEndRoutine 0x3D58."
60E0FC00,0x25A58,FUN_00025a58,throttle_tpsStatusOutputPort,0.5,"reads TPS status byte 0xCB91, writes inverted flag to 0xFFFFB5C0, then setRegister_REG_BIT_VAL(0x4BBC)(port 0xFFFFF746, bit 0x800, val) under setSR_PARAM/loadStatusRegister_ADDR; called by getThrottleControl(0x237F4) and 0x237BC; 0xCB91 also used by throttle_sensor_learn_cal(0x47862)"
60E0FC00,0x2D088,FUN_0002d088,fuel_ratio_complement_split,0.4,Splits float 0xBCD8 into complementary proportions of byte@0xBCB3/4.0: (1-x/4)->0xBCAC and saturateLow(x/4 part)->0xBCA8; called from engineControlGetFueling 0x217B2.
60E0FC00,0x57736,FUN_00057736,fault_cell16_getter_9138,0.8,"tail-call readValue_16bit 0x3E11C(addr=0xFFFF9138, dflt=1); 4th of sibling redundant-cell getters 0x5771E/0x57726/0x5772E (cells 0xFFFF912C/9130/9134/9138); fault-record reader"
