src,name,address,kind,dims,scale,offset,units,confidence,source
60E1D400,Injection Angle Related AFR Input,0x07af48,table,,,,,high,rx8_defs_60E1D400
60E1D400,Injection Angle Related AFR Input Y Axis,0x07af24,axis,1D,,,,medium,axis_propagation4
60E1D400,Unknown Lambda Input,0x07af74,table,,,,,high,rx8_defs_60E1D400
60E1D400,Unknown Lambda Input Y Axis,0x07af54,axis,1D,,,,medium,axis_propagation4
60E1D400,(Unknown - fpu_accumulate_ch0),0x07af9c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_accumulate_ch0) Y Axis,0x07af7c,axis,1D,,,,high,axis_propagation2
60E1D400,AirFlow Inj Angle Related,0x07b008,table,,,,,high,rx8_defs_60E1D400
60E1D400,AirFlow Inj Angle Related Y Axis,0x07afa4,axis,1D,,,,medium,axis_propagation4
60E1D400,(Unknown - fpu_control_calc),0x07b05c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_control_calc) Y Axis,0x07b03c,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - fpu_accumulate_ch0) 2,0x07b0d0,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_accumulate_ch0) 2 Y Axis,0x07b06c,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - fpu_accumulate_ch0) 3,0x07b168,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_accumulate_ch0) 3 Y Axis,0x07b104,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - fpu_accumulate_ch0) 4,0x07b1bc,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_accumulate_ch0) 4 Y Axis,0x07b19c,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - fpu_accumulate_ch2),0x07b204,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_accumulate_ch2) Y Axis,0x07b1cc,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - fpu_accumulate_ch2) 2,0x07b240,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_accumulate_ch2) 2 Y Axis,0x07b220,axis,1D,,,,high,axis_propagation2
60E1D400,Air Bleed Control (Map) 2,0x07b55a,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Air Bleed Control (Map) Y Axis,0x07b43c,axis,1D,,,,high,axis_propagation2
60E1D400,Air Bleed Control (Map),0x07b464,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Air Bleed Control (Map) Y Axis,0x07b43c,axis,1D,,,,high,axis_propagation2
60E1D400,Idle Correction Interpolation (Map),0x07b4a0,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Idle Correction Interpolation (Map) Y Axis,0x07b470,axis,1D,,,,high,axis_propagation2
60E1D400,Ignition Knock - RPM Knock Retard,0x07b4d8,table,1D,,,,high,consumer_cknock_control_calc_44824_mapscan
60E1D400,Ignition Knock - RPM Knock Retard Y Axis,0x07b4ac,axis,1D,,,,high,axis_propagation2
60E1D400,Air Filter Control (Map),0x07b510,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Air Filter Control (Map) Y Axis,0x07b4e4,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Correction Update (Map),0x07b534,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Correction Update (Map) Y Axis,0x07b51c,axis,1D,,,,high,axis_propagation2
60E1D400,Exhaust Control (Map),0x07b554,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Exhaust Control (Map) Y Axis,0x07b53c,axis,1D,,,,medium,axis_propagation4
60E1D400,Fuel Temperature Correction (Map),0x07c084,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Temperature Correction (Map) Y Axis,0x07c050,axis,1D,,,,high,axis_propagation2
60E1D400,Load Limit C,0x07c354,table,,,,,high,rx8_defs_60E1D400
60E1D400,Load Limit C Y Axis,0x07c32c,axis,1D,,,,medium,axis_propagation4
60E1D400,(Unknown - ctrl_toggle),0x07c4b4,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - ctrl_toggle) Y Axis,0x07c48c,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - ctrl_toggle) 2,0x07c4e8,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - ctrl_toggle) 2 Y Axis,0x07c4c0,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - ctrl_toggle) 3,0x07c51c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - ctrl_toggle) 3 Y Axis,0x07c4f4,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - debug_output),0x07c6d8,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - debug_output) Y Axis,0x07c6bc,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - debug_output) 2,0x07c708,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - debug_output) 2 Y Axis,0x07c6e0,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - datalog_format),0x07c750,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - datalog_format) Y Axis,0x07c738,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - datalog_write),0x07c780,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - datalog_write) Y Axis,0x07c75c,axis,1D,,,,high,axis_propagation2
60E1D400,Datalog - Engine - Trace Level Table,0x07c8ec,table,1D,,,,high,uncovered_deep
60E1D400,Datalog - Engine - Trace Level Table Y Axis,0x07c8b0,axis,1D,,,,medium,axis_propagation3
60E1D400,Datalog - Battery - Voltage Correction Table,0x07c920,table,1D,,,,high,uncovered_deep
60E1D400,Datalog - Battery - Voltage Correction Table Y Axis,0x07c8fc,axis,1D,,,,medium,axis_propagation3
60E1D400,Engine Load Correction - Fuel Resume Threshold 1 vs RPM,0x06d158,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Engine Load Correction - Fuel Resume Threshold 1 vs RPM Y Axis,0x06d140,axis,1D,,,,medium,checkdt_axis
60E1D400,Engine Load Correction - Fuel Resume Threshold 2 vs RPM,0x06d178,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Engine Load Correction - Fuel Resume Threshold 2 vs RPM Y Axis,0x06d160,axis,1D,,,,medium,checkdt_axis
60E1D400,Engine Load Correction - Fuel Resume Threshold 3 vs RPM,0x06d198,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Engine Load Correction - Fuel Resume Threshold 3 vs RPM Y Axis,0x06d180,axis,1D,,,,medium,checkdt_axis
60E1D400,CLT Sensor Scaling,0x06f96c,table,,,,,high,rx8_defs_60E1D400
60E1D400,CLT Sensor Scaling Y Axis,0x06f8ec,axis,1D,,,,medium,axis_propagation4
60E1D400,Combustion Efficiency - Correction Constant 1 vs Coolant Temp,0x06facc,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Combustion Efficiency - Correction Constant 1 vs Coolant Temp Y Axis,0x06fab8,axis,1D,,,,medium,checkdt_axis
60E1D400,Combustion Efficiency - Correction Constant 2 vs Coolant Temp,0x06faf4,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Combustion Efficiency - Correction Constant 2 vs Coolant Temp Y Axis,0x06fae0,axis,1D,,,,medium,checkdt_axis
60E1D400,MAF Scaling,0x06fbd8,table,,,,,high,rx8_defs_60E1D400
60E1D400,MAF Scaling Y Axis,0x06fb18,axis,1D,,,,medium,axis_propagation4
60E1D400,Knock Margin - State Machine Threshold 1 vs RPM,0x06fcf8,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Knock Margin - State Machine Threshold 1 vs RPM Y Axis,0x06fcd8,axis,1D,,,,low,checkdt_axis
60E1D400,Knock Margin - State Machine Threshold 2 vs RPM,0x06fd20,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Knock Margin - State Machine Threshold 2 vs RPM Y Axis,0x06fd00,axis,1D,,,,low,checkdt_axis
60E1D400,Injector Barometric Pressure Compensation,0x06fd38,table,,,,,high,rx8_defs_60E1D400
60E1D400,Injector Barometric Pressure Compensation Y Axis,0x06fd28,axis,1D,,,,medium,axis_propagation4
60E1D400,Lambda Sensor Scaling,0x06fd74,table,,,,,high,rx8_defs_60E1D400
60E1D400,Lambda Sensor Scaling Y Axis,0x06fd48,axis,1D,,,,medium,axis_propagation4
60E1D400,Ignition - Load Based Spark 1 vs Load g/rev,0x06fde0,intermediate,1D,,,,high,checkdt_analysis
60E1D400,Ignition - Load Based Spark 1 vs Load g/rev Y Axis,0x06fda0,axis,1D,,,,high,checkdt_axis
60E1D400,Ignition - Load Based Spark 2 vs Load g/rev,0x06fe60,intermediate,1D,,,,high,checkdt_analysis
60E1D400,Ignition - Load Based Spark 2 vs Load g/rev Y Axis,0x06fe20,axis,1D,,,,high,checkdt_axis
60E1D400,IAT Sensor Scaling,0x06ffe8,table,,,,,high,rx8_defs_60E1D400
60E1D400,IAT Sensor Scaling Y Axis,0x06ffa8,axis,1D,,,,medium,axis_propagation4
60E1D400,Ignition - Timing Angle Ramp 1 vs RPM,0x0702cc,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Ignition - Timing Angle Ramp 1 vs RPM Y Axis,0x0702b0,axis,1D,,,,medium,checkdt_axis
60E1D400,Ignition - Timing Angle Ramp 2 vs RPM,0x0702f0,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Ignition - Timing Angle Ramp 2 vs RPM Y Axis,0x0702d4,axis,1D,,,,medium,checkdt_axis
60E1D400,Ignition - Coolant Temp Correction vs Coolant Temp,0x070380,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Ignition - Coolant Temp Correction vs Coolant Temp Y Axis,0x070344,axis,1D,,,,medium,checkdt_axis
60E1D400,Transmission Load Control - Threshold 1 vs Throttle/Load,0x0703e4,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Transmission Load Control - Threshold 1 vs Throttle/Load Y Axis,0x0703cc,axis,1D,,,,medium,checkdt_axis
60E1D400,Transmission Load Control - Threshold 2 vs Throttle/Load,0x070414,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Transmission Load Control - Threshold 2 vs Throttle/Load Y Axis,0x0703f0,axis,1D,,,,medium,checkdt_axis
60E1D400,Transmission Load Control - Threshold 3 vs Throttle/Load,0x070468,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Transmission Load Control - Threshold 3 vs Throttle/Load Y Axis,0x070428,axis,1D,,,,medium,checkdt_axis
60E1D400,Fuel Feedback - Decay Curve 1 vs Load Fraction,0x070504,intermediate,1D,,,,high,checkdt_analysis
60E1D400,Fuel Feedback - Decay Curve 1 vs Load Fraction Y Axis,0x070488,axis,1D,,,,high,checkdt_axis
60E1D400,Fuel Feedback - Decay Curve 2 vs Load Fraction,0x0705fc,intermediate,1D,,,,high,checkdt_analysis
60E1D400,Fuel Feedback - Decay Curve 2 vs Load Fraction Y Axis,0x070580,axis,1D,,,,high,checkdt_axis
60E1D400,Fuel Feedback - Decay Curve 3 vs Load Fraction,0x0706f4,intermediate,1D,,,,high,checkdt_analysis
60E1D400,Fuel Feedback - Decay Curve 3 vs Load Fraction Y Axis,0x070678,axis,1D,,,,high,checkdt_axis
60E1D400,Fuel Feedback - Decay Curve 4 (u8 copy) vs Load Fraction,0x0707ec,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Fuel Feedback - Decay Curve 4 (u8 copy) vs Load Fraction Y Axis,0x070770,axis,1D,,,,medium,checkdt_axis
60E1D400,Fuel Trim - Update Step vs Throttle Position,0x071784,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Fuel Trim - Update Step vs Throttle Position Y Axis,0x071760,axis,1D,,,,medium,checkdt_axis
60E1D400,Rotary - Position Correction 1 vs Rotor Position,0x0718b0,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Rotary - Position Correction 1 vs Rotor Position Y Axis,0x071880,axis,1D,,,,medium,checkdt_axis
60E1D400,Rotary - Position Correction 2 vs Rotor Position,0x071910,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Rotary - Position Correction 2 vs Rotor Position Y Axis,0x0718e0,axis,1D,,,,medium,checkdt_axis
60E1D400,Rotary - Position Correction 3 vs Rotor Position,0x071970,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Rotary - Position Correction 3 vs Rotor Position Y Axis,0x071940,axis,1D,,,,medium,checkdt_axis
60E1D400,Sensor Validation - Threshold vs RPM,0x071a98,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Sensor Validation - Threshold vs RPM Y Axis,0x071a84,axis,1D,,,,medium,checkdt_axis
60E1D400,Adaptive Control - Constant vs RPM,0x071b44,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Adaptive Control - Constant vs RPM Y Axis,0x071b1c,axis,1D,,,,low,checkdt_axis
60E1D400,Combustion Control - Constant vs Load Fraction,0x071b70,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Combustion Control - Constant vs Load Fraction Y Axis,0x071b58,axis,1D,,,,low,checkdt_axis
60E1D400,Engine Load Control - Threshold vs Load Fraction,0x071b94,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Engine Load Control - Threshold vs Load Fraction Y Axis,0x071b7c,axis,1D,,,,medium,checkdt_axis
60E1D400,Closed/Open Loop - Threshold 1 vs RPM,0x0720bc,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Closed/Open Loop - Threshold 1 vs RPM Y Axis,0x07208c,axis,1D,,,,medium,checkdt_axis
60E1D400,Closed/Open Loop - Scalar Threshold,0x0720d8,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Closed/Open Loop - Scalar Threshold Y Axis,0x0720d4,axis,1D,,,,low,checkdt_axis
60E1D400,Closed/Open Loop - Threshold 2 vs RPM,0x07210c,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Closed/Open Loop - Threshold 2 vs RPM Y Axis,0x0720dc,axis,1D,,,,medium,checkdt_axis
60E1D400,Closed/Open Loop - Threshold 3 vs RPM,0x072154,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Closed/Open Loop - Threshold 3 vs RPM Y Axis,0x072124,axis,1D,,,,medium,checkdt_axis
60E1D400,Knock Detection - Threshold 1 vs Coolant Temp,0x072188,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Knock Detection - Threshold 1 vs Coolant Temp Y Axis,0x07216c,axis,1D,,,,medium,checkdt_axis
60E1D400,Knock Detection - Threshold 2 vs Coolant Temp,0x0721b4,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Knock Detection - Threshold 2 vs Coolant Temp Y Axis,0x072198,axis,1D,,,,medium,checkdt_axis
60E1D400,Knock - Apex Seal Threshold vs RPM,0x0721d8,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Knock - Apex Seal Threshold vs RPM Y Axis,0x0721c4,axis,1D,,,,medium,checkdt_axis
60E1D400,Closed/Open Loop - Threshold 4 vs RPM,0x072200,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Closed/Open Loop - Threshold 4 vs RPM Y Axis,0x0721e4,axis,1D,,,,medium,checkdt_axis
60E1D400,Closed/Open Loop - Threshold 5 vs RPM,0x07222c,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Closed/Open Loop - Threshold 5 vs RPM Y Axis,0x072210,axis,1D,,,,medium,checkdt_axis
60E1D400,Ignition - Adaptive Step vs RPM,0x072b64,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Ignition - Adaptive Step vs RPM Y Axis,0x072b38,axis,1D,,,,medium,checkdt_axis
60E1D400,AFR Check - Threshold vs Coolant Temp,0x073ce8,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,AFR Check - Threshold vs Coolant Temp Y Axis,0x073ccc,axis,1D,,,,medium,checkdt_axis
60E1D400,Fuel Injection - Cold Start Correction vs Coolant Temp,0x075158,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Fuel Injection - Cold Start Correction vs Coolant Temp Y Axis,0x075144,axis,1D,,,,medium,checkdt_axis
60E1D400,Utility - Saturation Index Ramp vs RPM,0x075a78,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Utility - Saturation Index Ramp vs RPM Y Axis,0x075a34,axis,1D,,,,low,checkdt_axis
60E1D400,Utility - RPM Lookup by Index,0x075ae0,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Utility - RPM Lookup by Index Y Axis,0x075a9c,axis,1D,,,,low,checkdt_axis
60E1D400,Sensor Range Limit - Constant vs Coolant Temp,0x075bbc,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Sensor Range Limit - Constant vs Coolant Temp Y Axis,0x075ba4,axis,1D,,,,low,checkdt_axis
60E1D400,Torque Limit - Multipoint Curve 1 vs Torque Error,0x076c2c,intermediate,1D,,,,high,checkdt_analysis
60E1D400,Torque Limit - Multipoint Curve 1 vs Torque Error Y Axis,0x076bc8,axis,1D,,,,high,checkdt_axis
60E1D400,Torque Limit - Multipoint Curve 2 vs Torque Error,0x076cf4,intermediate,1D,,,,high,checkdt_analysis
60E1D400,Torque Limit - Multipoint Curve 2 vs Torque Error Y Axis,0x076c90,axis,1D,,,,high,checkdt_axis
60E1D400,Torque Limit - Multipoint Curve 3 vs Torque Error,0x076dbc,intermediate,1D,,,,high,checkdt_analysis
60E1D400,Torque Limit - Multipoint Curve 3 vs Torque Error Y Axis,0x076d58,axis,1D,,,,high,checkdt_axis
60E1D400,Torque Limit - Multipoint Curve 4 vs Torque Error,0x076e84,intermediate,1D,,,,high,checkdt_analysis
60E1D400,Torque Limit - Multipoint Curve 4 vs Torque Error Y Axis,0x076e20,axis,1D,,,,high,checkdt_axis
60E1D400,Torque Limit - Multipoint Curve 5 vs Torque Error,0x076f4c,intermediate,1D,,,,high,checkdt_analysis
60E1D400,Torque Limit - Multipoint Curve 5 vs Torque Error Y Axis,0x076ee8,axis,1D,,,,high,checkdt_axis
60E1D400,Torque Compensation - Curve 1 vs Torque Error,0x07702c,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Torque Compensation - Curve 1 vs Torque Error Y Axis,0x076fb0,axis,1D,,,,low,checkdt_axis
60E1D400,Torque Compensation - Curve 2 vs Torque Error,0x077124,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Torque Compensation - Curve 2 vs Torque Error Y Axis,0x0770a8,axis,1D,,,,low,checkdt_axis
60E1D400,Torque Compensation - Curve 3 vs Torque Error,0x07721c,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Torque Compensation - Curve 3 vs Torque Error Y Axis,0x0771a0,axis,1D,,,,low,checkdt_axis
60E1D400,Torque Compensation - Curve 4 vs Torque Error,0x077314,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Torque Compensation - Curve 4 vs Torque Error Y Axis,0x077298,axis,1D,,,,low,checkdt_axis
60E1D400,Torque Compensation - Curve 5 vs Torque Error,0x07740c,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Torque Compensation - Curve 5 vs Torque Error Y Axis,0x077390,axis,1D,,,,low,checkdt_axis
60E1D400,Engine On Time Threshold,0x077920,intermediate,1D,,,,high,rx8_defs_60E1D400
60E1D400,Engine On Time Threshold Y Axis,0x0778fc,axis,1D,,,,high,checkdt_axis
60E1D400,FPU - Correction Constant vs Coolant Temp,0x0782e4,intermediate,1D,,,,low,checkdt_analysis
60E1D400,FPU - Correction Constant vs Coolant Temp Y Axis,0x0782d8,axis,1D,,,,low,checkdt_axis
60E1D400,FPU - Adaptive Correction vs Coolant Temp,0x0784bc,intermediate,1D,,,,low,checkdt_analysis
60E1D400,FPU - Adaptive Correction vs Coolant Temp Y Axis,0x078498,axis,1D,,,,low,checkdt_axis
60E1D400,FPU - Correction Step 1 vs Coolant Temp,0x0784d4,intermediate,1D,,,,low,checkdt_analysis
60E1D400,FPU - Correction Step 1 vs Coolant Temp Y Axis,0x0784c8,axis,1D,,,,low,checkdt_axis
60E1D400,FPU - Correction Step 2 vs Coolant Temp,0x0784e4,intermediate,1D,,,,low,checkdt_analysis
60E1D400,FPU - Correction Step 2 vs Coolant Temp Y Axis,0x0784d8,axis,1D,,,,low,checkdt_axis
60E1D400,Primary Fuel Injector Pulse Width Control,0x07850c,intermediate,1D,,,,medium,docs_crossref
60E1D400,Primary Fuel Injector Pulse Width Control Y Axis,0x0784e8,axis,1D,,,,high,checkdt_axis
60E1D400,Secondary Air Pump On Time,0x078c94,intermediate,1D,,,,high,rx8_defs_60E1D400
60E1D400,Secondary Air Pump On Time Y Axis,0x078c78,axis,1D,,,,high,checkdt_axis
60E1D400,Minimum Oil Injection Amount,0x078f00,intermediate,1D,,,,high,rx8_defs_60E1D400
60E1D400,Minimum Oil Injection Amount Y Axis,0x078edc,axis,1D,,,,high,checkdt_axis
60E1D400,Intake Air Temperature Based Oil Injection Amount,0x078f24,intermediate,1D,,,,high,rx8_defs_60E1D400
60E1D400,Intake Air Temperature Based Oil Injection Amount Y Axis,0x078f0c,axis,1D,,,,high,checkdt_axis
60E1D400,Manifold Pressure Based Oil Injection Amount,0x078f44,intermediate,1D,,,,high,rx8_defs_60E1D400
60E1D400,Manifold Pressure Based Oil Injection Amount Y Axis,0x078f2c,axis,1D,,,,high,checkdt_axis
60E1D400,Unknown - Zero Table vs Coolant Temp,0x078f78,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Unknown - Zero Table vs Coolant Temp Y Axis,0x078f4c,axis,1D,,,,low,checkdt_axis
60E1D400,First Start Oil Injection Timer,0x078fb0,intermediate,1D,,,,high,rx8_defs_60E1D400
60E1D400,First Start Oil Injection Timer Y Axis,0x078f98,axis,1D,,,,high,checkdt_axis
60E1D400,Unknown - Dual-Level Table vs Axis,0x078fd4,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Unknown - Dual-Level Table vs Axis Y Axis,0x078fbc,axis,1D,,,,low,checkdt_axis
60E1D400,Exhaust Port - Duty Step vs Index,0x079004,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Exhaust Port - Duty Step vs Index Y Axis,0x078fec,axis,1D,,,,medium,checkdt_axis
60E1D400,Unknown - Table vs Axis,0x079028,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Unknown - Table vs Axis Y Axis,0x07901c,axis,1D,,,,low,checkdt_axis
60E1D400,Knock Related 1,0x07a38c,table,,,,,high,rx8_defs_60E1D400
60E1D400,Knock Related 1 Y Axis,0x07a354,axis,1D,,,,medium,axis_propagation4
60E1D400,Knock Related 2,0x07a3e0,table,,,,,high,rx8_defs_60E1D400
60E1D400,Knock Related 2 Y Axis,0x07a3a8,axis,1D,,,,medium,axis_propagation4
60E1D400,Knock Related,0x07a400,table,,,,,low,rx8_defs_60E1D400
60E1D400,Knock Related Y Axis,0x07a3fc,axis,1D,,,,medium,axis_propagation4
60E1D400,Knock Related 3,0x07a408,table,,,,,low,rx8_defs_60E1D400
60E1D400,Knock Related 3 Y Axis,0x07a404,axis,1D,,,,medium,axis_propagation4
60E1D400,Fuel Injection - Control Threshold vs Coolant Temp,0x07a764,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Fuel Injection - Control Threshold vs Coolant Temp Y Axis,0x07a738,axis,1D,,,,medium,checkdt_axis
60E1D400,Fuel Injection - Calibration vs Coolant Temp,0x07a7a4,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Fuel Injection - Calibration vs Coolant Temp Y Axis,0x07a77c,axis,1D,,,,medium,checkdt_axis
60E1D400,Ignition Timing Monitor - Threshold vs Coolant Temp,0x07d0f4,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Ignition Timing Monitor - Threshold vs Coolant Temp Y Axis,0x07d0d0,axis,1D,,,,medium,checkdt_axis
60E1D400,OBD Monitor - Threshold vs Coolant Temp,0x07d4a0,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,OBD Monitor - Threshold vs Coolant Temp Y Axis,0x07d47c,axis,1D,,,,medium,checkdt_axis
60E1D400,Coil Correction - Threshold vs Coolant Temp,0x07d4d8,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Coil Correction - Threshold vs Coolant Temp Y Axis,0x07d4b4,axis,1D,,,,medium,checkdt_axis
60E1D400,EEPROM - Calibration 1 vs Coolant Temp,0x07d678,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,EEPROM - Calibration 1 vs Coolant Temp Y Axis,0x07d654,axis,1D,,,,medium,checkdt_axis
60E1D400,EEPROM - Calibration 2 vs Coolant Temp,0x07d6b0,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,EEPROM - Calibration 2 vs Coolant Temp Y Axis,0x07d68c,axis,1D,,,,medium,checkdt_axis
60E1D400,RTOS - Mutex Threshold vs Coolant Temp,0x07d770,intermediate,1D,,,,low,checkdt_analysis
60E1D400,RTOS - Mutex Threshold vs Coolant Temp Y Axis,0x07d74c,axis,1D,,,,low,checkdt_axis
60E1D400,LUT - Zero Table 1 vs Coolant Temp,0x07d89c,intermediate,1D,,,,low,checkdt_analysis
60E1D400,LUT - Zero Table 1 vs Coolant Temp Y Axis,0x07d878,axis,1D,,,,low,checkdt_axis
60E1D400,LUT - Zero Table 2 vs Coolant Temp,0x07d8e4,intermediate,1D,,,,low,checkdt_analysis
60E1D400,LUT - Zero Table 2 vs Coolant Temp Y Axis,0x07d8c0,axis,1D,,,,low,checkdt_axis
60E1D400,EEPROM - Ramp vs Coolant Temp,0x07d92c,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,EEPROM - Ramp vs Coolant Temp Y Axis,0x07d908,axis,1D,,,,medium,checkdt_axis
60E1D400,UDS - Protocol Threshold vs Coolant Temp,0x07a8cc,intermediate,1D,,,,low,checkdt_analysis
60E1D400,UDS - Protocol Threshold vs Coolant Temp Y Axis,0x07a8b0,axis,1D,,,,low,checkdt_axis
60E1D400,State Machine - Scalar Threshold,0x07ae94,intermediate,1D,,,,low,checkdt_analysis
60E1D400,State Machine - Scalar Threshold Y Axis,0x07ae90,axis,1D,,,,low,checkdt_axis
60E1D400,Fuel Control - Scalar Threshold,0x07ae9c,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Fuel Control - Scalar Threshold Y Axis,0x07ae98,axis,1D,,,,low,checkdt_axis
60E1D400,Knock Limit - Zero Table vs Axis,0x07bab0,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Knock Limit - Zero Table vs Axis Y Axis,0x07ba94,axis,1D,,,,low,checkdt_axis
60E1D400,Knock Limit - Factor vs Axis,0x07bae0,intermediate,1D,,,,low,checkdt_analysis
60E1D400,Knock Limit - Factor vs Axis Y Axis,0x07bacc,axis,1D,,,,low,checkdt_axis
60E1D400,Load Limit A,0x07c1b4,table,,,,,high,rx8_defs_60E1D400
60E1D400,Load Limit A Y Axis,0x07c184,axis,1D,,,,medium,axis_propagation4
60E1D400,Load Limit B,0x07c214,table,,,,,high,rx8_defs_60E1D400
60E1D400,Load Limit B Y Axis,0x07c1e4,axis,1D,,,,medium,axis_propagation4
60E1D400,Misfire DTC - Threshold 1 vs Voltage Axis,0x07c3c4,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Misfire DTC - Threshold 1 vs Voltage Axis Y Axis,0x07c3b4,axis,1D,,,,medium,checkdt_axis
60E1D400,Misfire DTC - Threshold 2 vs Voltage Axis,0x07c3dc,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Misfire DTC - Threshold 2 vs Voltage Axis Y Axis,0x07c3cc,axis,1D,,,,medium,checkdt_axis
60E1D400,Misfire DTC - Threshold 3 vs Voltage Axis,0x07c3f4,intermediate,1D,,,,medium,checkdt_analysis
60E1D400,Misfire DTC - Threshold 3 vs Voltage Axis Y Axis,0x07c3e4,axis,1D,,,,medium,checkdt_axis
